id_compra,Fecha,Proveedor,Almacen,Producto,Cantidad,Precio_Compra,Monto
1132,2025-12-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,82,410
1133,2025-12-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,12,207,2484
1134,2025-12-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,207,2070
1135,2025-12-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,3,16500,49500
1136,2025-12-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,3,18000,54000
1137,2025-12-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,3,15500,46500
1138,2025-12-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,3,18000,54000
1139,2025-12-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,3,15500,46500
1140,2025-12-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,16500,82500
1141,2025-12-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870
1142,2025-12-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,207,2070
1143,2025-12-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,9,93,837
1144,2025-12-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,50,500
1145,2025-12-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,82,410
1146,2025-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,3,16500,49500
1147,2025-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,18000,36000
1148,2025-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,2,15500,31000
1149,2025-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,2,18000,36000
1150,2025-12-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870
1151,2025-12-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,1,207,207
1152,2025-12-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,93,930
1153,2025-12-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",7,50,350
1154,2025-12-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,82,410
1155,2025-12-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,17,87,1479
1156,2025-12-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,15,94,1410
