Fecha,Tipo,Almacen,ID_Producto,Producto,Cantidad_Stock
2023-01-02,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,9
2023-01-02,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,14
2023-01-02,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,9
2023-01-02,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,12
2023-01-02,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,8
2023-01-02,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,13
2023-01-02,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,10
2023-01-04,Salida,SURCO,6,AUTO HONDA FIT 2016,-1
2023-01-04,Salida,LA MOLINA,41,AMORTIGUADORES POSTERIORES,-3
2023-01-03,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,178
2023-01-03,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,38
2023-01-03,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,117
2023-01-03,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",285
2023-01-03,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,136
2023-01-03,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,126
2023-01-03,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,14
2023-01-03,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,11
2023-01-03,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,12
2023-01-03,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,22
2023-01-03,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,8
2023-01-03,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,14
2023-01-03,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,9
2023-01-03,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,12
2023-01-03,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,8
2023-01-03,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,13
2023-01-03,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,10
2023-01-05,Salida,SURCO,7,AUTO HONDA CITY 2016,-1
2023-01-04,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,178
2023-01-04,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,38
2023-01-04,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,117
2023-01-04,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",285
2023-01-04,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,136
2023-01-04,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,126
2023-01-04,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,14
2023-01-04,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,11
2023-01-04,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,12
2023-01-04,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,22
2023-01-04,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,8
2023-01-04,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,13
2023-01-04,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,9
2023-01-04,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,12
2023-01-04,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,8
2023-01-04,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,13
2023-01-04,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,10
2023-01-06,Salida,SURCO,5,AUTO HONDA PILOT 2013,-1
2023-01-06,Salida,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,-1
2023-01-05,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,178
2023-01-05,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,38
2023-01-05,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,117
2023-01-05,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",285
2023-01-05,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,136
2023-01-05,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,126
2023-01-05,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,14
2023-01-05,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,11
2023-01-05,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,12
2023-01-05,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,21
2023-01-05,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,8
2023-01-05,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,13
2023-01-05,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,9
2023-01-05,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,11
2023-01-05,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,8
2023-01-05,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,13
2023-01-05,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,10
2023-01-06,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,178
2023-01-06,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,38
2023-01-06,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,117
2023-01-06,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",285
2023-01-06,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,136
2023-01-06,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,126
2023-01-06,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,14
2023-01-06,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,11
2023-01-06,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,12
2023-01-06,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,21
2023-01-06,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,8
2023-01-06,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,13
2023-01-06,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,9
2023-01-06,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,11
2023-01-06,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,8
2023-01-06,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,13
2023-01-06,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,10
2023-01-08,Salida,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,-16
2023-01-08,Salida,LA MOLINA,41,AMORTIGUADORES POSTERIORES,-15
2023-01-07,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,162
2023-01-07,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,38
2023-01-07,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,102
2023-01-07,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",285
2023-01-07,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,136
2023-01-07,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,126
2023-01-07,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,14
2023-01-07,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,11
2023-01-07,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,12
2023-01-07,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,21
2023-01-07,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,8
2023-01-07,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,13
2023-01-07,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,9
2023-01-07,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,11
2023-01-07,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,8
2023-01-07,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,13
2023-01-07,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,10
2023-01-08,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,162
2023-01-08,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,38
2023-01-08,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,102
2023-01-08,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",285
2023-01-08,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,136
2023-01-08,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,126
2023-01-08,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,14
2023-01-08,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,11
2023-01-08,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,12
2023-01-08,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,21
2023-01-08,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,8
2023-01-08,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,13
2023-01-08,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,9
2023-01-08,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,11
2023-01-08,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,8
2023-01-08,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,13
2023-01-08,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,10
2023-01-09,Entrada,SURCO,1,AUTO HONDA ACCORD 2014,9
2023-01-09,Entrada,SURCO,2,AUTO HONDA CIVIC 2014,7
2023-01-09,Entrada,SURCO,3,AUTO HONDA ODISSEY 2013,7
2023-01-09,Entrada,SURCO,4,AUTO HONDA CRV 2014,9
2023-01-09,Entrada,SURCO,5,AUTO HONDA PILOT 2013,7
2023-01-09,Entrada,SURCO,6,AUTO HONDA FIT 2016,10
2023-01-09,Entrada,SURCO,7,AUTO HONDA CITY 2016,13
2023-01-09,Entrada,SURCO,8,CAMIONETA HONDA ELEMENT 2013,7
2023-01-09,Entrada,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,2
2023-01-09,Entrada,SURCO,10,CAMIONETA HONDA CR-Z 2015,5
2023-01-09,Entrada,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,2
2023-01-10,Salida,SURCO,1,AUTO HONDA ACCORD 2014,-1
2023-01-10,Salida,SURCO,2,AUTO HONDA CIVIC 2014,-1
2023-01-10,Salida,SURCO,10,CAMIONETA HONDA CR-Z 2015,-1
2023-01-10,Salida,LA MOLINA,41,AMORTIGUADORES POSTERIORES,-1
2023-01-10,Salida,LA MOLINA,42,"LLANTAS 18""",-11
2023-01-09,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,162
2023-01-09,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,38
2023-01-09,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,101
2023-01-09,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",274
2023-01-09,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,136
2023-01-09,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,126
2023-01-09,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,22
2023-01-09,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,17
2023-01-09,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,21
2023-01-09,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,28
2023-01-09,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,18
2023-01-09,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,26
2023-01-09,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,16
2023-01-09,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,13
2023-01-09,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,12
2023-01-09,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,15
2023-01-09,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,17
2023-01-11,Salida,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,-1
2023-01-11,Salida,SURCO,43,BATERÍA DE 18 PLACAS,-18
2023-01-10,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,162
2023-01-10,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,38
2023-01-10,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,101
2023-01-10,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",274
2023-01-10,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,118
2023-01-10,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,126
2023-01-10,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,22
2023-01-10,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,17
2023-01-10,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,21
2023-01-10,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,28
2023-01-10,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,18
2023-01-10,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,26
2023-01-10,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,16
2023-01-10,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,13
2023-01-10,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,12
2023-01-10,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,14
2023-01-10,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,17
2023-01-12,Salida,SURCO,4,AUTO HONDA CRV 2014,-1
2023-01-12,Salida,SURCO,5,AUTO HONDA PILOT 2013,-1
2023-01-12,Salida,SURCO,7,AUTO HONDA CITY 2016,-1
2023-01-12,Salida,LA MOLINA,40,AMORTIGUADORES DELANTEROS,-11
2023-01-11,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,162
2023-01-11,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,38
2023-01-11,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,101
2023-01-11,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",274
2023-01-11,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,118
2023-01-11,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,115
2023-01-11,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,22
2023-01-11,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,17
2023-01-11,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,20
2023-01-11,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,27
2023-01-11,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,18
2023-01-11,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,25
2023-01-11,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,16
2023-01-11,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,13
2023-01-11,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,12
2023-01-11,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,14
2023-01-11,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,17
2023-01-13,Salida,LA MOLINA,42,"LLANTAS 18""",-5
2023-01-13,Salida,SURCO,43,BATERÍA DE 18 PLACAS,-13
2023-01-12,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,162
2023-01-12,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,38
2023-01-12,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,101
2023-01-12,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",269
2023-01-12,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,105
2023-01-12,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,115
2023-01-12,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,22
2023-01-12,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,17
2023-01-12,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,20
2023-01-12,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,27
2023-01-12,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,18
2023-01-12,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,25
2023-01-12,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,16
2023-01-12,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,13
2023-01-12,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,12
2023-01-12,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,14
2023-01-12,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,17
2023-01-14,Salida,SURCO,2,AUTO HONDA CIVIC 2014,-1
2023-01-14,Salida,LA MOLINA,40,AMORTIGUADORES DELANTEROS,-18
2023-01-14,Salida,LA MOLINA,40,AMORTIGUADORES DELANTEROS,-15
2023-01-14,Salida,LA MOLINA,40,AMORTIGUADORES DELANTEROS,-2
2023-01-13,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,162
2023-01-13,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,38
2023-01-13,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,101
2023-01-13,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",269
2023-01-13,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,105
2023-01-13,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,80
2023-01-13,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,22
2023-01-13,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,16
2023-01-13,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,20
2023-01-13,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,27
2023-01-13,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,18
2023-01-13,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,25
2023-01-13,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,16
2023-01-13,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,13
2023-01-13,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,12
2023-01-13,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,14
2023-01-13,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,17
2023-01-15,Salida,SURCO,2,AUTO HONDA CIVIC 2014,-1
2023-01-15,Salida,SURCO,6,AUTO HONDA FIT 2016,-1
2023-01-15,Salida,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,-1
2023-01-15,Salida,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,-17
2023-01-15,Salida,LA MOLINA,41,AMORTIGUADORES POSTERIORES,-9
2023-01-15,Salida,LA MOLINA,42,"LLANTAS 18""",-6
2023-01-14,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,145
2023-01-14,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,38
2023-01-14,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,92
2023-01-14,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",263
2023-01-14,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,105
2023-01-14,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,80
2023-01-14,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,22
2023-01-14,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,15
2023-01-14,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,20
2023-01-14,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,27
2023-01-14,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,17
2023-01-14,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,25
2023-01-14,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,16
2023-01-14,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,12
2023-01-14,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,12
2023-01-14,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,14
2023-01-14,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,17
2023-01-14,Cierre de Stock general,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,145
2023-01-14,Cierre de Stock general,SURCO,39,FILTRO DE COMBUSTIBLE,38
2023-01-14,Cierre de Stock general,LA MOLINA,41,AMORTIGUADORES POSTERIORES,92
2023-01-14,Cierre de Stock general,LA MOLINA,42,"LLANTAS 18""",263
2023-01-14,Cierre de Stock general,SURCO,43,BATERÍA DE 18 PLACAS,105
2023-01-14,Cierre de Stock general,LA MOLINA,40,AMORTIGUADORES DELANTEROS,80
2023-01-14,Cierre de Stock general,SURCO,1,AUTO HONDA ACCORD 2014,22
2023-01-14,Cierre de Stock general,SURCO,2,AUTO HONDA CIVIC 2014,15
2023-01-14,Cierre de Stock general,SURCO,4,AUTO HONDA CRV 2014,20
2023-01-14,Cierre de Stock general,SURCO,5,AUTO HONDA PILOT 2013,27
2023-01-14,Cierre de Stock general,SURCO,6,AUTO HONDA FIT 2016,17
2023-01-14,Cierre de Stock general,SURCO,7,AUTO HONDA CITY 2016,25
2023-01-14,Cierre de Stock general,SURCO,8,CAMIONETA HONDA ELEMENT 2013,16
2023-01-14,Cierre de Stock general,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,12
2023-01-14,Cierre de Stock general,SURCO,10,CAMIONETA HONDA CR-Z 2015,12
2023-01-14,Cierre de Stock general,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,14
2023-01-14,Cierre de Stock general,SURCO,3,AUTO HONDA ODISSEY 2013,17
2023-01-16,Salida,SURCO,7,AUTO HONDA CITY 2016,-1
2023-01-15,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,145
2023-01-15,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,38
2023-01-15,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,92
2023-01-15,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",263
2023-01-15,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,105
2023-01-15,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,80
2023-01-15,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,22
2023-01-15,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,15
2023-01-15,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,20
2023-01-15,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,27
2023-01-15,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,17
2023-01-15,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,24
2023-01-15,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,16
2023-01-15,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,12
2023-01-15,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,12
2023-01-15,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,14
2023-01-15,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,17
2023-01-17,Salida,SURCO,10,CAMIONETA HONDA CR-Z 2015,-1
2023-01-17,Salida,LA MOLINA,40,AMORTIGUADORES DELANTEROS,-10
2023-01-16,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,145
2023-01-16,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,38
2023-01-16,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,92
2023-01-16,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",263
2023-01-16,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,105
2023-01-16,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,70
2023-01-16,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,22
2023-01-16,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,15
2023-01-16,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,20
2023-01-16,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,27
2023-01-16,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,17
2023-01-16,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,24
2023-01-16,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,16
2023-01-16,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,12
2023-01-16,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,11
2023-01-16,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,14
2023-01-16,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,17
2023-01-18,Salida,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,-16
2023-01-17,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,129
2023-01-17,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,38
2023-01-17,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,92
2023-01-17,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",263
2023-01-17,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,105
2023-01-17,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,70
2023-01-17,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,22
2023-01-17,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,15
2023-01-17,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,20
2023-01-17,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,27
2023-01-17,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,17
2023-01-17,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,24
2023-01-17,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,16
2023-01-17,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,12
2023-01-17,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,11
2023-01-17,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,14
2023-01-17,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,17
2023-01-19,Salida,LA MOLINA,40,AMORTIGUADORES DELANTEROS,-13
2023-01-19,Salida,LA MOLINA,40,AMORTIGUADORES DELANTEROS,-8
