id_venta,fecha,id_cliente,id_almacen,id_producto,producto,cantidad,precio_venta,monto,id_vendedor
3096,2025-06-19,124,2,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,30542,30542,2
3146,2025-06-19,180,2,42,"LLANTAS 18""",1,59,59,4
3138,2025-06-20,84,2,41,AMORTIGUADORES POSTERIORES,1,125,125,1
3063,2025-06-23,11,1,1,AUTO HONDA ACCORD 2014,1,23881,23881,2
3128,2025-06-23,47,2,41,AMORTIGUADORES POSTERIORES,14,125,1750,2
3137,2025-06-23,197,2,41,AMORTIGUADORES POSTERIORES,2,125,250,4
3155,2025-06-25,153,1,43,BATERÍA DE 18 PLACAS,4,117,468,4
3066,2025-06-27,115,1,1,AUTO HONDA ACCORD 2014,1,23881,23881,1
3072,2025-06-27,82,2,4,AUTO HONDA CRV 2014,1,21230,21230,1
3069,2025-06-28,32,2,2,AUTO HONDA CIVIC 2014,1,26905,26905,1
3091,2025-06-28,31,2,10,CAMIONETA HONDA CR-Z 2015,1,52510,52510,1
3119,2025-06-28,192,2,40,AMORTIGUADORES DELANTEROS,1,244,244,2
3205,2025-07-01,40,2,10,CAMIONETA HONDA CR-Z 2015,1,40680,40680,4
3214,2025-07-01,171,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,19,129,2451,4
3206,2025-07-02,94,2,10,CAMIONETA HONDA CR-Z 2015,1,40680,40680,2
3160,2025-07-03,118,2,2,AUTO HONDA CIVIC 2014,1,26834,26834,2
3193,2025-07-03,44,1,7,AUTO HONDA CITY 2016,1,36397,36397,1
3262,2025-07-03,162,1,43,BATERÍA DE 18 PLACAS,14,101,1414,2
3162,2025-07-04,32,1,2,AUTO HONDA CIVIC 2014,1,26834,26834,1
3164,2025-07-04,106,1,2,AUTO HONDA CIVIC 2014,1,26834,26834,2
3174,2025-07-04,42,1,4,AUTO HONDA CRV 2014,1,25425,25425,2
3177,2025-07-04,182,1,4,AUTO HONDA CRV 2014,1,25425,25425,4
3241,2025-07-04,16,2,41,AMORTIGUADORES POSTERIORES,4,119,476,3
3246,2025-07-06,29,2,41,AMORTIGUADORES POSTERIORES,3,119,357,2
3261,2025-07-08,139,1,43,BATERÍA DE 18 PLACAS,13,101,1313,1
3265,2025-07-08,132,1,43,BATERÍA DE 18 PLACAS,1,101,101,4
3260,2025-07-09,103,2,43,BATERÍA DE 18 PLACAS,9,101,909,4
3161,2025-07-10,142,1,2,AUTO HONDA CIVIC 2014,1,26834,26834,4
3201,2025-07-11,66,1,9,CAMIONETA HONDA CROSSTOUR 2013,1,29681,29681,4
3221,2025-07-11,128,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,7,129,903,2
3202,2025-07-12,2,1,9,CAMIONETA HONDA CROSSTOUR 2013,1,29681,29681,4
3207,2025-07-14,99,2,10,CAMIONETA HONDA CR-Z 2015,1,40680,40680,4
3266,2025-07-16,50,1,43,BATERÍA DE 18 PLACAS,3,101,303,2
3222,2025-07-18,10,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,16,129,2064,1
3225,2025-07-18,68,1,39,FILTRO DE COMBUSTIBLE,6,107,642,3
3220,2025-07-19,157,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,8,129,1032,4
3267,2025-07-20,106,1,43,BATERÍA DE 18 PLACAS,1,101,101,3
3268,2025-07-20,185,2,43,BATERÍA DE 18 PLACAS,3,101,303,2
3216,2025-07-22,159,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,129,645,1
3228,2025-07-22,63,1,39,FILTRO DE COMBUSTIBLE,1,107,107,2
3264,2025-07-23,10,2,43,BATERÍA DE 18 PLACAS,6,101,606,2
3204,2025-07-26,172,1,9,CAMIONETA HONDA CROSSTOUR 2013,1,29681,29681,2
3259,2025-07-27,36,1,43,BATERÍA DE 18 PLACAS,10,101,1010,3
3263,2025-07-27,168,1,43,BATERÍA DE 18 PLACAS,2,101,202,2
3180,2025-07-28,167,2,5,AUTO HONDA PILOT 2013,1,27732,27732,2
3182,2025-07-28,106,1,5,AUTO HONDA PILOT 2013,1,27732,27732,2
3275,2025-08-01,141,1,1,AUTO HONDA ACCORD 2014,1,32247,32247,2
3280,2025-08-01,36,1,2,AUTO HONDA CIVIC 2014,1,28647,28647,2
3334,2025-08-01,103,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,16,150,2400,1
3296,2025-08-02,116,1,5,AUTO HONDA PILOT 2013,1,32956,32956,4
3353,2025-08-03,150,2,40,AMORTIGUADORES DELANTEROS,2,312,624,3
3274,2025-08-04,109,2,1,AUTO HONDA ACCORD 2014,1,32247,32247,1
3269,2025-08-05,194,1,1,AUTO HONDA ACCORD 2014,1,32247,32247,1
3277,2025-08-05,182,1,1,AUTO HONDA ACCORD 2014,1,32247,32247,2
3325,2025-08-05,53,2,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,24840,24840,1
3342,2025-08-05,119,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,12,150,1800,3
3360,2025-08-05,151,2,41,AMORTIGUADORES POSTERIORES,16,119,1904,3
3272,2025-08-06,182,2,1,AUTO HONDA ACCORD 2014,1,32247,32247,2
3400,2025-08-06,111,1,43,BATERÍA DE 18 PLACAS,4,90,360,1
3319,2025-08-07,125,2,10,CAMIONETA HONDA CR-Z 2015,1,37832,37832,4
3336,2025-08-07,132,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,6,150,900,3
3359,2025-08-07,180,2,41,AMORTIGUADORES POSTERIORES,1,119,119,3
3374,2025-08-07,30,2,41,AMORTIGUADORES POSTERIORES,10,119,1190,4
3328,2025-08-08,76,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,8,150,1200,1
3292,2025-08-09,166,1,4,AUTO HONDA CRV 2014,1,35696,35696,4
3335,2025-08-09,1,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,13,150,1950,2
3283,2025-08-10,36,1,3,AUTO HONDA ODISSEY 2013,1,28399,28399,1
3315,2025-08-10,164,1,8,CAMIONETA HONDA ELEMENT 2013,1,27035,27035,3
3318,2025-08-10,158,1,10,CAMIONETA HONDA CR-Z 2015,1,37832,37832,1
3343,2025-08-10,59,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,11,150,1650,3
3349,2025-08-10,50,1,39,FILTRO DE COMBUSTIBLE,1,129,129,4
3271,2025-08-11,107,1,1,AUTO HONDA ACCORD 2014,1,32247,32247,3
3323,2025-08-11,27,2,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,24840,24840,2
3326,2025-08-11,125,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,12,150,1800,4
3331,2025-08-11,153,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,150,450,3
3376,2025-08-11,15,2,41,AMORTIGUADORES POSTERIORES,12,119,1428,3
3330,2025-08-12,119,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,150,750,1
3348,2025-08-12,83,1,39,FILTRO DE COMBUSTIBLE,4,129,516,1
3368,2025-08-12,117,2,41,AMORTIGUADORES POSTERIORES,4,119,476,3
3398,2025-08-12,155,1,43,BATERÍA DE 18 PLACAS,6,90,540,1
3285,2025-08-13,135,1,3,AUTO HONDA ODISSEY 2013,1,28399,28399,3
3287,2025-08-13,8,1,3,AUTO HONDA ODISSEY 2013,1,28399,28399,3
3314,2025-08-13,140,2,8,CAMIONETA HONDA ELEMENT 2013,1,27035,27035,3
3337,2025-08-13,36,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,150,450,1
3364,2025-08-13,125,2,41,AMORTIGUADORES POSTERIORES,11,119,1309,3
3379,2025-08-13,92,2,41,AMORTIGUADORES POSTERIORES,2,119,238,3
3320,2025-08-15,163,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,24840,24840,2
3329,2025-08-15,116,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,150,750,3
3327,2025-08-17,200,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,6,150,900,4
3370,2025-08-17,82,2,41,AMORTIGUADORES POSTERIORES,5,119,595,1
3278,2025-08-18,154,1,1,AUTO HONDA ACCORD 2014,1,32247,32247,1
3321,2025-08-19,50,2,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,24840,24840,3
3341,2025-08-19,180,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,150,750,1
3309,2025-08-20,34,1,7,AUTO HONDA CITY 2016,1,26820,26820,3
3345,2025-08-20,200,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,150,750,4
3312,2025-08-21,2,1,8,CAMIONETA HONDA ELEMENT 2013,1,27035,27035,2
3317,2025-08-21,25,1,9,CAMIONETA HONDA CROSSTOUR 2013,1,35765,35765,1
3333,2025-08-21,148,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,9,150,1350,1
3371,2025-08-21,4,2,41,AMORTIGUADORES POSTERIORES,8,119,952,3
3363,2025-08-22,90,2,41,AMORTIGUADORES POSTERIORES,11,119,1309,4
3383,2025-08-23,28,2,42,"LLANTAS 18""",16,76,1216,1
3396,2025-08-23,92,2,43,BATERÍA DE 18 PLACAS,1,90,90,2
3279,2025-08-24,114,1,2,AUTO HONDA CIVIC 2014,1,28647,28647,1
3332,2025-08-24,72,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,150,150,1
3399,2025-08-24,119,1,43,BATERÍA DE 18 PLACAS,18,90,1620,3
3305,2025-08-25,182,1,7,AUTO HONDA CITY 2016,1,26820,26820,2
3316,2025-08-25,66,1,9,CAMIONETA HONDA CROSSTOUR 2013,1,35765,35765,1
3344,2025-08-25,77,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,150,450,3
3377,2025-08-25,189,2,41,AMORTIGUADORES POSTERIORES,11,119,1309,2
3401,2025-08-26,3,1,43,BATERÍA DE 18 PLACAS,1,90,90,1
3293,2025-08-27,47,1,4,AUTO HONDA CRV 2014,1,35696,35696,3
3311,2025-08-27,66,2,8,CAMIONETA HONDA ELEMENT 2013,1,27035,27035,1
3355,2025-08-27,140,2,40,AMORTIGUADORES DELANTEROS,18,312,5616,3
3294,2025-08-28,79,1,4,AUTO HONDA CRV 2014,1,35696,35696,2
3313,2025-08-28,10,2,8,CAMIONETA HONDA ELEMENT 2013,1,27035,27035,2
3394,2025-08-28,163,2,43,BATERÍA DE 18 PLACAS,6,90,540,3
3454,2025-09-02,123,1,39,FILTRO DE COMBUSTIBLE,10,133,1330,1
3477,2025-09-03,143,2,41,AMORTIGUADORES POSTERIORES,16,126,2016,1
3485,2025-09-04,103,2,42,"LLANTAS 18""",2,82,164,3
3497,2025-09-04,71,1,43,BATERÍA DE 18 PLACAS,7,129,903,2
3413,2025-09-05,102,1,5,AUTO HONDA PILOT 2013,1,30008,30008,2
3423,2025-09-05,155,1,6,AUTO HONDA FIT 2016,1,26262,26262,3
3403,2025-09-07,5,1,1,AUTO HONDA ACCORD 2014,1,27325,27325,3
3415,2025-09-07,35,1,5,AUTO HONDA PILOT 2013,1,30008,30008,2
3418,2025-09-08,13,1,5,AUTO HONDA PILOT 2013,1,30008,30008,4
3434,2025-09-08,180,1,10,CAMIONETA HONDA CR-Z 2015,1,30171,30171,2
3446,2025-09-08,11,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,19,112,2128,2
3402,2025-09-09,175,2,1,AUTO HONDA ACCORD 2014,1,27325,27325,4
3441,2025-09-09,156,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,39521,39521,1
3471,2025-09-09,57,2,41,AMORTIGUADORES POSTERIORES,9,126,1134,1
3491,2025-09-09,19,2,42,"LLANTAS 18""",5,82,410,2
3428,2025-09-11,2,1,8,CAMIONETA HONDA ELEMENT 2013,1,35830,35830,1
3472,2025-09-11,118,2,41,AMORTIGUADORES POSTERIORES,3,126,378,2
3480,2025-09-11,10,2,41,AMORTIGUADORES POSTERIORES,5,126,630,2
3420,2025-09-12,118,1,6,AUTO HONDA FIT 2016,1,26262,26262,1
3429,2025-09-12,188,1,8,CAMIONETA HONDA ELEMENT 2013,1,35830,35830,3
3458,2025-09-13,81,2,40,AMORTIGUADORES DELANTEROS,10,271,2710,2
3459,2025-09-13,33,2,40,AMORTIGUADORES DELANTEROS,2,271,542,4
3494,2025-09-13,48,1,43,BATERÍA DE 18 PLACAS,4,129,516,4
3483,2025-09-14,171,2,42,"LLANTAS 18""",9,82,738,3
3406,2025-09-15,183,1,2,AUTO HONDA CIVIC 2014,1,25382,25382,2
3410,2025-09-15,184,1,4,AUTO HONDA CRV 2014,1,29404,29404,2
3431,2025-09-15,28,2,9,CAMIONETA HONDA CROSSTOUR 2013,1,32411,32411,3
3465,2025-09-15,68,2,40,AMORTIGUADORES DELANTEROS,4,271,1084,2
3473,2025-09-15,42,2,41,AMORTIGUADORES POSTERIORES,2,126,252,4
3482,2025-09-15,148,2,41,AMORTIGUADORES POSTERIORES,1,126,126,4
3496,2025-09-15,55,2,43,BATERÍA DE 18 PLACAS,7,129,903,2
3421,2025-09-16,109,2,6,AUTO HONDA FIT 2016,1,26262,26262,3
3460,2025-09-16,152,2,40,AMORTIGUADORES DELANTEROS,19,271,5149,3
3467,2025-09-16,175,2,41,AMORTIGUADORES POSTERIORES,8,126,1008,4
3492,2025-09-16,195,1,43,BATERÍA DE 18 PLACAS,15,129,1935,1
3439,2025-09-18,148,2,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,39521,39521,3
3451,2025-09-18,2,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,112,336,4
3490,2025-09-18,118,2,42,"LLANTAS 18""",4,82,328,3
3433,2025-09-19,35,1,9,CAMIONETA HONDA CROSSTOUR 2013,1,32411,32411,1
3425,2025-09-20,46,1,7,AUTO HONDA CITY 2016,1,31107,31107,4
3444,2025-09-21,124,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,9,112,1008,3
3448,2025-09-21,190,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,112,1120,4
3432,2025-09-22,187,2,9,CAMIONETA HONDA CROSSTOUR 2013,1,32411,32411,4
3440,2025-09-22,95,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,39521,39521,1
3456,2025-09-22,42,1,39,FILTRO DE COMBUSTIBLE,1,133,133,4
3422,2025-09-23,16,1,6,AUTO HONDA FIT 2016,1,26262,26262,2
3426,2025-09-24,171,1,7,AUTO HONDA CITY 2016,1,31107,31107,2
3495,2025-09-24,183,1,43,BATERÍA DE 18 PLACAS,12,129,1548,4
3419,2025-09-25,100,1,5,AUTO HONDA PILOT 2013,1,30008,30008,3
3464,2025-09-25,37,2,40,AMORTIGUADORES DELANTEROS,3,271,813,1
3409,2025-09-26,98,1,4,AUTO HONDA CRV 2014,1,29404,29404,1
3466,2025-09-26,156,2,40,AMORTIGUADORES DELANTEROS,2,271,542,3
3407,2025-09-27,144,2,3,AUTO HONDA ODISSEY 2013,1,31337,31337,2
3438,2025-09-27,28,2,10,CAMIONETA HONDA CR-Z 2015,1,30171,30171,4
3442,2025-09-27,14,2,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,39521,39521,1
3405,2025-09-28,76,1,2,AUTO HONDA CIVIC 2014,1,25382,25382,1
3412,2025-09-28,68,1,4,AUTO HONDA CRV 2014,1,29404,29404,4
3437,2025-09-28,173,2,10,CAMIONETA HONDA CR-Z 2015,1,30171,30171,2
3455,2025-09-28,155,1,39,FILTRO DE COMBUSTIBLE,1,133,133,4
3548,2025-10-01,64,2,40,AMORTIGUADORES DELANTEROS,18,304,5472,3
3575,2025-10-01,68,2,42,"LLANTAS 18""",15,55,825,2
3577,2025-10-01,85,2,42,"LLANTAS 18""",15,55,825,3
3507,2025-10-02,148,1,3,AUTO HONDA ODISSEY 2013,1,26815,26815,2
3500,2025-10-04,72,2,1,AUTO HONDA ACCORD 2014,1,29759,29759,3
3583,2025-10-04,92,1,43,BATERÍA DE 18 PLACAS,18,118,2124,1
3550,2025-10-05,55,2,40,AMORTIGUADORES DELANTEROS,20,304,6080,4
3552,2025-10-05,24,2,40,AMORTIGUADORES DELANTEROS,1,304,304,3
3572,2025-10-06,136,2,42,"LLANTAS 18""",4,55,220,3
3502,2025-10-07,94,2,3,AUTO HONDA ODISSEY 2013,1,26815,26815,3
3528,2025-10-08,137,1,8,CAMIONETA HONDA ELEMENT 2013,1,47594,47594,3
3541,2025-10-08,82,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,99,198,3
3506,2025-10-09,92,1,3,AUTO HONDA ODISSEY 2013,1,26815,26815,1
3517,2025-10-09,116,1,6,AUTO HONDA FIT 2016,1,22872,22872,3
3519,2025-10-09,73,1,6,AUTO HONDA FIT 2016,1,22872,22872,2
3510,2025-10-10,169,1,4,AUTO HONDA CRV 2014,1,35915,35915,2
3511,2025-10-13,147,1,4,AUTO HONDA CRV 2014,1,35915,35915,4
3521,2025-10-13,81,1,7,AUTO HONDA CITY 2016,1,32522,32522,1
3584,2025-10-13,133,2,43,BATERÍA DE 18 PLACAS,11,118,1298,1
3505,2025-10-14,149,1,3,AUTO HONDA ODISSEY 2013,1,26815,26815,2
3556,2025-10-14,171,2,40,AMORTIGUADORES DELANTEROS,15,304,4560,3
3503,2025-10-15,11,2,3,AUTO HONDA ODISSEY 2013,1,26815,26815,3
3531,2025-10-15,66,2,10,CAMIONETA HONDA CR-Z 2015,1,27544,27544,3
3532,2025-10-15,13,2,10,CAMIONETA HONDA CR-Z 2015,1,27544,27544,1
3581,2025-10-15,97,2,42,"LLANTAS 18""",3,55,165,1
3513,2025-10-16,73,2,4,AUTO HONDA CRV 2014,1,35915,35915,1
3520,2025-10-17,161,1,6,AUTO HONDA FIT 2016,1,22872,22872,3
3526,2025-10-17,185,1,8,CAMIONETA HONDA ELEMENT 2013,1,47594,47594,4
3551,2025-10-17,141,2,40,AMORTIGUADORES DELANTEROS,19,304,5776,4
3512,2025-10-18,49,1,4,AUTO HONDA CRV 2014,1,35915,35915,2
3554,2025-10-18,98,2,40,AMORTIGUADORES DELANTEROS,2,304,608,2
3536,2025-10-19,109,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,7,99,693,2
3542,2025-10-19,182,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,99,198,4
3557,2025-10-20,91,2,40,AMORTIGUADORES DELANTEROS,11,304,3344,3
3522,2025-10-21,35,1,7,AUTO HONDA CITY 2016,1,32522,32522,4
3549,2025-10-22,44,2,40,AMORTIGUADORES DELANTEROS,9,304,2736,1
3582,2025-10-22,118,2,42,"LLANTAS 18""",1,55,55,1
3508,2025-10-23,168,1,3,AUTO HONDA ODISSEY 2013,1,26815,26815,1
3538,2025-10-23,136,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,15,99,1485,2
3553,2025-10-23,65,2,40,AMORTIGUADORES DELANTEROS,2,304,608,2
3558,2025-10-23,112,2,40,AMORTIGUADORES DELANTEROS,10,304,3040,2
3516,2025-10-24,36,1,6,AUTO HONDA FIT 2016,1,22872,22872,1
3566,2025-10-24,12,2,41,AMORTIGUADORES POSTERIORES,7,116,812,1
3586,2025-10-24,153,1,43,BATERÍA DE 18 PLACAS,2,118,236,1
3537,2025-10-25,73,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,9,99,891,1
3501,2025-10-26,63,1,2,AUTO HONDA CIVIC 2014,1,21526,21526,4
3540,2025-10-26,126,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,99,396,3
3544,2025-10-26,134,1,39,FILTRO DE COMBUSTIBLE,5,104,520,1
3524,2025-10-27,135,1,7,AUTO HONDA CITY 2016,1,32522,32522,4
3535,2025-10-27,114,2,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,40232,40232,2
3533,2025-10-28,25,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,40232,40232,2
3539,2025-10-28,88,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,99,495,1
3619,2025-11-01,163,1,9,CAMIONETA HONDA CROSSTOUR 2013,1,37280,37280,2
3658,2025-11-01,193,2,40,AMORTIGUADORES DELANTEROS,3,298,894,4
3626,2025-11-02,102,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,125,375,2
3693,2025-11-02,58,2,43,BATERÍA DE 18 PLACAS,1,115,115,3
3630,2025-11-03,50,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,14,125,1750,3
3595,2025-11-05,21,2,2,AUTO HONDA CIVIC 2014,1,31736,31736,4
3615,2025-11-05,29,1,7,AUTO HONDA CITY 2016,1,15924,15924,1
3616,2025-11-06,30,1,8,CAMIONETA HONDA ELEMENT 2013,1,43373,43373,2
3614,2025-11-07,72,1,7,AUTO HONDA CITY 2016,1,15924,15924,4
3635,2025-11-07,157,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,125,500,4
3629,2025-11-08,24,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,11,125,1375,1
3643,2025-11-08,111,2,40,AMORTIGUADORES DELANTEROS,5,298,1490,4
3617,2025-11-09,83,1,8,CAMIONETA HONDA ELEMENT 2013,1,43373,43373,2
3653,2025-11-09,112,2,40,AMORTIGUADORES DELANTEROS,9,298,2682,2
3605,2025-11-10,76,1,5,AUTO HONDA PILOT 2013,1,25368,25368,2
3612,2025-11-10,131,1,6,AUTO HONDA FIT 2016,1,27630,27630,2
3690,2025-11-10,150,2,42,"LLANTAS 18""",1,96,96,2
3594,2025-11-11,167,2,2,AUTO HONDA CIVIC 2014,1,31736,31736,4
3623,2025-11-11,136,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,26959,26959,1
3699,2025-11-11,147,2,43,BATERÍA DE 18 PLACAS,3,115,345,4
3631,2025-11-12,29,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,19,125,2375,4
3669,2025-11-12,45,2,41,AMORTIGUADORES POSTERIORES,1,118,118,1
3618,2025-11-13,59,1,9,CAMIONETA HONDA CROSSTOUR 2013,1,37280,37280,4
3597,2025-11-14,108,2,2,AUTO HONDA CIVIC 2014,1,31736,31736,4
3622,2025-11-14,145,2,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,26959,26959,2
3652,2025-11-14,10,2,40,AMORTIGUADORES DELANTEROS,17,298,5066,3
3608,2025-11-15,28,2,6,AUTO HONDA FIT 2016,1,27630,27630,4
3698,2025-11-16,24,2,43,BATERÍA DE 18 PLACAS,3,115,345,4
3621,2025-11-17,22,2,10,CAMIONETA HONDA CR-Z 2015,1,31089,31089,3
3590,2025-11-18,164,2,1,AUTO HONDA ACCORD 2014,1,30018,30018,1
3611,2025-11-18,112,2,6,AUTO HONDA FIT 2016,1,27630,27630,2
3697,2025-11-18,17,1,43,BATERÍA DE 18 PLACAS,8,115,920,1
3625,2025-11-19,34,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,26959,26959,2
3613,2025-11-20,113,2,6,AUTO HONDA FIT 2016,1,27630,27630,2
3588,2025-11-21,144,2,1,AUTO HONDA ACCORD 2014,1,30018,30018,3
3636,2025-11-21,104,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,125,125,2
3620,2025-11-22,194,2,10,CAMIONETA HONDA CR-Z 2015,1,31089,31089,4
3602,2025-11-23,119,2,3,AUTO HONDA ODISSEY 2013,1,23675,23675,1
3591,2025-11-24,170,2,1,AUTO HONDA ACCORD 2014,1,30018,30018,4
3600,2025-11-24,7,1,3,AUTO HONDA ODISSEY 2013,1,23675,23675,2
3601,2025-11-24,157,2,3,AUTO HONDA ODISSEY 2013,1,23675,23675,3
3624,2025-11-24,129,2,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,26959,26959,4
3694,2025-11-24,105,2,43,BATERÍA DE 18 PLACAS,9,115,1035,3
3598,2025-11-25,53,1,2,AUTO HONDA CIVIC 2014,1,31736,31736,2
3695,2025-11-25,110,1,43,BATERÍA DE 18 PLACAS,20,115,2300,4
3700,2025-11-25,16,1,43,BATERÍA DE 18 PLACAS,1,115,115,3
3633,2025-11-26,26,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,16,125,2000,4
3599,2025-11-27,31,1,3,AUTO HONDA ODISSEY 2013,1,23675,23675,3
3603,2025-11-27,181,1,4,AUTO HONDA CRV 2014,1,26801,26801,3
3644,2025-11-28,116,2,40,AMORTIGUADORES DELANTEROS,1,298,298,1
3724,2025-12-02,78,1,6,AUTO HONDA FIT 2016,1,30048,30048,1
3725,2025-12-03,178,1,6,AUTO HONDA FIT 2016,1,30048,30048,4
3804,2025-12-04,15,2,43,BATERÍA DE 18 PLACAS,14,135,1890,3
3731,2025-12-05,140,1,7,AUTO HONDA CITY 2016,1,21572,21572,2
3776,2025-12-05,106,2,41,AMORTIGUADORES POSTERIORES,11,129,1419,2
3703,2025-12-06,26,2,1,AUTO HONDA ACCORD 2014,1,26847,26847,4
3713,2025-12-06,183,2,3,AUTO HONDA ODISSEY 2013,1,23444,23444,3
3759,2025-12-06,157,1,39,FILTRO DE COMBUSTIBLE,4,127,508,1
3743,2025-12-07,3,2,9,CAMIONETA HONDA CROSSTOUR 2013,1,47633,47633,2
3802,2025-12-07,88,2,43,BATERÍA DE 18 PLACAS,12,135,1620,1
3722,2025-12-08,1,1,5,AUTO HONDA PILOT 2013,1,30233,30233,3
3732,2025-12-08,168,2,8,CAMIONETA HONDA ELEMENT 2013,1,38880,38880,1
3749,2025-12-08,3,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,13,113,1469,1
3760,2025-12-09,5,1,39,FILTRO DE COMBUSTIBLE,10,127,1270,2
3711,2025-12-10,44,2,3,AUTO HONDA ODISSEY 2013,1,23444,23444,1
3716,2025-12-10,118,1,4,AUTO HONDA CRV 2014,1,28657,28657,3
3717,2025-12-10,47,1,4,AUTO HONDA CRV 2014,1,28657,28657,4
3757,2025-12-11,87,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,113,1130,3
3750,2025-12-12,109,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,113,339,2
3755,2025-12-12,39,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,113,113,3
3803,2025-12-13,154,2,43,BATERÍA DE 18 PLACAS,5,135,675,1
3723,2025-12-14,131,1,6,AUTO HONDA FIT 2016,1,30048,30048,3
3740,2025-12-15,78,2,9,CAMIONETA HONDA CROSSTOUR 2013,1,47633,47633,2
3808,2025-12-15,159,1,43,BATERÍA DE 18 PLACAS,1,135,135,2
3730,2025-12-16,190,1,7,AUTO HONDA CITY 2016,1,21572,21572,1
3745,2025-12-16,43,2,10,CAMIONETA HONDA CR-Z 2015,1,26062,26062,4
3709,2025-12-18,116,1,2,AUTO HONDA CIVIC 2014,1,26946,26946,2
3807,2025-12-18,180,2,43,BATERÍA DE 18 PLACAS,1,135,135,1
3741,2025-12-19,77,2,9,CAMIONETA HONDA CROSSTOUR 2013,1,47633,47633,4
3751,2025-12-19,155,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,113,452,2
3754,2025-12-19,71,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,19,113,2147,3
3705,2025-12-20,65,1,2,AUTO HONDA CIVIC 2014,1,26946,26946,4
3706,2025-12-20,116,1,2,AUTO HONDA CIVIC 2014,1,26946,26946,1
3753,2025-12-20,23,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,20,113,2260,1
3806,2025-12-20,128,1,43,BATERÍA DE 18 PLACAS,13,135,1755,2
