id_compra,Fecha,Proveedor,Almacen,Producto,Cantidad,Precio_Compra,Monto
1133,2025-10-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,99,495
1134,2025-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,19000,57000
1135,2025-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,2,19500,39000
1136,2025-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,3,17000,51000
1137,2025-10-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,109,1090
1138,2025-10-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,98,98
1139,2025-10-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,208,2080
1140,2025-10-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,99,990
1141,2025-10-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,70,700
1142,2025-10-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,99,495
1143,2025-11-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,104,1040
1144,2025-11-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,204,2040
1145,2025-11-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,100,1000
1146,2025-11-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,72,720
1147,2025-11-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,110,550
1148,2025-11-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,104,1040
1149,2025-11-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,204,2040
1150,2025-11-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,100,1000
1151,2025-11-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,72,720
1152,2025-11-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,110,550
1153,2025-11-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,3,16500,49500
1154,2025-11-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,4,18000,72000
1155,2025-11-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,5,19500,97500
1156,2025-11-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,3,17000,51000
1157,2025-11-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,4,17000,68000
1158,2025-11-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,5,15000,75000
1159,2025-11-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,104,1040
1160,2025-11-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,94,94
1161,2025-11-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,204,2040
1162,2025-11-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,9,100,900
1163,2025-11-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,72,720
1164,2025-11-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,110,550
1165,2025-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,4,16500,66000
1166,2025-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,18000,36000
1167,2025-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,2,17000,34000
1168,2025-11-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,104,1040
1169,2025-11-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,94,94
1170,2025-11-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,204,2040
1171,2025-11-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,100,1000
1172,2025-11-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,72,720
1173,2025-11-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,110,550
1174,2025-12-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870
1175,2025-12-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,94,94
1176,2025-12-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,207,2070
1177,2025-12-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,93,930
1178,2025-12-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,50,500
1179,2025-12-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,82,410
1180,2025-12-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870
1181,2025-12-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,94,94
1182,2025-12-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,207,2070
1183,2025-12-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,93,930
1184,2025-12-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,50,500
1185,2025-12-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,82,410
1186,2025-12-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,5,16500,82500
1187,2025-12-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,18000,36000
1188,2025-12-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,18000,36000
1189,2025-12-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,3,15500,46500
1190,2025-12-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,16500,82500
1191,2025-12-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870
1192,2025-12-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,94,94
1193,2025-12-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,207,2070
1194,2025-12-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,93,930
1195,2025-12-15,Prov Repuestos,SURCO,"LLANTAS 18""",7,50,350
1196,2025-12-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,82,410
1197,2025-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,1,16500,16500
1198,2025-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,18000,54000
1199,2025-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,5,15500,77500
1200,2025-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,3,18000,54000
1201,2025-12-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870
1202,2025-12-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,94,94
1203,2025-12-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,207,2070
1204,2025-12-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,93,930
1205,2025-12-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",8,50,400
1206,2025-12-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,82,410
