Fecha,Almacen,ID_Prod,Producto,Stock
2025-11-30,LA MOLINA,3,ODISSEY,2
2025-11-30,LA MOLINA,4,CRV,2
2025-11-30,LA MOLINA,5,PILOT,2
2025-11-30,LA MOLINA,6,FIT,2
2025-11-30,LA MOLINA,7,CITY,2
2025-11-30,LA MOLINA,8,ELEMENT,2
2025-11-30,LA MOLINA,9,CROSSTOUR,2
2025-11-30,LA MOLINA,10,CR-Z,2
2025-11-30,LA MOLINA,11,RID LINE,2
2025-11-30,LA MOLINA,38,ACEITE,0
2025-11-30,LA MOLINA,39,FILTRO,4
2025-11-30,LA MOLINA,40,AMORT DEL,0
2025-11-30,LA MOLINA,41,AMORT POS,0
2025-11-30,LA MOLINA,42,LLANTAS,0
2025-11-30,LA MOLINA,43,BATERIA,0
2025-12-14,SURCO,1,ACCORD,4
2025-12-14,SURCO,2,CIVIC,4
2025-12-14,SURCO,3,ODISSEY,4
2025-12-14,SURCO,4,CRV,4
2025-12-14,SURCO,5,PILOT,4
2025-12-14,SURCO,6,FIT,4
2025-12-14,SURCO,7,CITY,4
2025-12-14,SURCO,8,ELEMENT,4
2025-12-14,SURCO,9,CROSSTOUR,4
2025-12-14,SURCO,10,CR-Z,4
2025-12-14,SURCO,11,RID LINE,4
2025-12-14,SURCO,38,ACEITE,0
2025-12-14,SURCO,39,FILTRO,14
2025-12-14,SURCO,40,AMORT DEL,0
2025-12-14,SURCO,41,AMORT POS,0
2025-12-14,SURCO,42,LLANTAS,0
2025-12-14,SURCO,43,BATERIA,0
2025-12-14,LA MOLINA,1,ACCORD,2
2025-12-14,LA MOLINA,2,CIVIC,2
2025-12-14,LA MOLINA,3,ODISSEY,2
2025-12-14,LA MOLINA,4,CRV,2
2025-12-14,LA MOLINA,5,PILOT,2
2025-12-14,LA MOLINA,6,FIT,2
2025-12-14,LA MOLINA,7,CITY,2
2025-12-14,LA MOLINA,8,ELEMENT,2
2025-12-14,LA MOLINA,9,CROSSTOUR,2
2025-12-14,LA MOLINA,10,CR-Z,2
2025-12-14,LA MOLINA,11,RID LINE,2
2025-12-14,LA MOLINA,38,ACEITE,0
2025-12-14,LA MOLINA,39,FILTRO,35
2025-12-14,LA MOLINA,40,AMORT DEL,0
2025-12-14,LA MOLINA,41,AMORT POS,0
2025-12-14,LA MOLINA,42,LLANTAS,0
2025-12-14,LA MOLINA,43,BATERIA,0
