id_compra,Fecha,Proveedor,Almacen,Producto,Cantidad,Precio_Compra,Monto,TIPO_PRODUCTO
985,2025-06-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,76,380,REPUESTOS
986,2025-06-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960,REPUESTOS
987,2025-06-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,100,100,REPUESTOS
988,2025-06-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,226,2260,REPUESTOS
989,2025-06-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,101,1010,REPUESTOS
990,2025-06-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,56,560,REPUESTOS
991,2025-06-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,76,380,REPUESTOS
992,2025-06-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,1,20000,20000,AUTOS
993,2025-06-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,4,15500,62000,AUTOS
994,2025-06-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,3,13500,40500,AUTOS
995,2025-06-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,5,19000,95000,AUTOS
996,2025-06-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,3,17500,52500,AUTOS
997,2025-06-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,1,18000,18000,AUTOS
998,2025-06-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960,REPUESTOS
999,2025-06-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,100,100,REPUESTOS
1000,2025-06-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,226,2260,REPUESTOS
1001,2025-06-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,101,1010,REPUESTOS
1002,2025-06-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,56,560,REPUESTOS
1003,2025-06-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,76,380,REPUESTOS
1004,2025-06-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,1,15000,15000,AUTOS
1005,2025-06-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,2,15500,31000,AUTOS
1006,2025-06-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960,REPUESTOS
1007,2025-06-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,100,100,REPUESTOS
1008,2025-06-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,226,2260,REPUESTOS
1009,2025-06-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,101,1010,REPUESTOS
1010,2025-06-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,56,560,REPUESTOS
1011,2025-06-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,76,380,REPUESTOS
1012,2025-07-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870,REPUESTOS
1013,2025-07-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,108,108,REPUESTOS
1014,2025-07-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,235,2350,REPUESTOS
1015,2025-07-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,94,940,REPUESTOS
1016,2025-07-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,58,580,REPUESTOS
1017,2025-07-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,96,480,REPUESTOS
1018,2025-07-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870,REPUESTOS
1019,2025-07-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,108,108,REPUESTOS
1020,2025-07-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,235,2350,REPUESTOS
1021,2025-07-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,94,940,REPUESTOS
1022,2025-07-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,58,580,REPUESTOS
1023,2025-07-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,96,480,REPUESTOS
1024,2025-07-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,16000,32000,AUTOS
1025,2025-07-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,1,15500,15500,AUTOS
1026,2025-07-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,13500,27000,AUTOS
1027,2025-07-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,3,16500,49500,AUTOS
1028,2025-07-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,1,18000,18000,AUTOS
1029,2025-07-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,18000,90000,AUTOS
1030,2025-07-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870,REPUESTOS
1031,2025-07-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,108,108,REPUESTOS
1032,2025-07-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,235,2350,REPUESTOS
1033,2025-07-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,94,940,REPUESTOS
1034,2025-07-15,Prov Repuestos,SURCO,"LLANTAS 18""",9,58,522,REPUESTOS
1035,2025-07-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,96,480,REPUESTOS
1036,2025-07-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,4,20000,80000,AUTOS
1037,2025-07-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,1,16000,16000,AUTOS
1038,2025-07-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,3,15500,46500,AUTOS
1039,2025-07-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,4,13500,54000,AUTOS
1040,2025-07-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870,REPUESTOS
1041,2025-07-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,108,108,REPUESTOS
1042,2025-07-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,235,2350,REPUESTOS
1043,2025-07-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,94,940,REPUESTOS
1044,2025-07-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,58,580,REPUESTOS
1045,2025-07-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,96,480,REPUESTOS
1046,2025-08-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,100,1000,REPUESTOS
1047,2025-08-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,93,93,REPUESTOS
1048,2025-08-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,232,2320,REPUESTOS
1049,2025-08-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,93,930,REPUESTOS
1050,2025-08-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,54,540,REPUESTOS
1051,2025-08-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,102,510,REPUESTOS
1052,2025-08-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,100,1000,REPUESTOS
1053,2025-08-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,93,93,REPUESTOS
1054,2025-08-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,232,2320,REPUESTOS
1055,2025-08-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,93,930,REPUESTOS
1056,2025-08-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,54,540,REPUESTOS
1057,2025-08-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,102,510,REPUESTOS
1058,2025-08-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,4,15500,62000,AUTOS
1059,2025-08-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,1,16000,16000,AUTOS
1060,2025-08-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,3,18000,54000,AUTOS
1061,2025-08-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,2,14500,29000,AUTOS
1062,2025-08-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,4,18000,72000,AUTOS
1063,2025-08-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,17000,85000,AUTOS
1064,2025-08-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,100,1000,REPUESTOS
1065,2025-08-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,93,93,REPUESTOS
1066,2025-08-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,232,2320,REPUESTOS
1067,2025-08-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,93,930,REPUESTOS
1068,2025-08-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,54,540,REPUESTOS
1069,2025-08-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,102,510,REPUESTOS
1070,2025-08-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,1,15500,15500,AUTOS
1071,2025-08-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,16000,48000,AUTOS
1072,2025-08-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,1,18000,18000,AUTOS
1073,2025-08-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,100,1000,REPUESTOS
1074,2025-08-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,93,93,REPUESTOS
1075,2025-08-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,232,2320,REPUESTOS
1076,2025-08-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,93,930,REPUESTOS
1077,2025-08-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,54,540,REPUESTOS
1078,2025-08-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,102,510,REPUESTOS
1079,2025-09-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900,REPUESTOS
1080,2025-09-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,91,91,REPUESTOS
1081,2025-09-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,233,2330,REPUESTOS
1082,2025-09-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,87,870,REPUESTOS
1083,2025-09-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,75,750,REPUESTOS
1084,2025-09-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,94,470,REPUESTOS
1085,2025-09-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900,REPUESTOS
1086,2025-09-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,91,91,REPUESTOS
1087,2025-09-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,233,2330,REPUESTOS
1088,2025-09-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,87,870,REPUESTOS
1089,2025-09-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,75,750,REPUESTOS
1090,2025-09-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,94,470,REPUESTOS
1091,2025-09-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,19000,38000,AUTOS
1092,2025-09-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,5,15500,77500,AUTOS
1093,2025-09-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,18000,36000,AUTOS
1094,2025-09-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,4,14500,58000,AUTOS
1095,2025-09-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,4,18000,72000,AUTOS
1096,2025-09-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,17000,85000,AUTOS
1097,2025-09-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900,REPUESTOS
1098,2025-09-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,91,91,REPUESTOS
1099,2025-09-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,233,2330,REPUESTOS
1100,2025-09-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,87,870,REPUESTOS
1101,2025-09-15,Prov Repuestos,SURCO,"LLANTAS 18""",9,75,675,REPUESTOS
1102,2025-09-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,94,470,REPUESTOS
1103,2025-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,2,18000,36000,AUTOS
1104,2025-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,19000,38000,AUTOS
1105,2025-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,1,15500,15500,AUTOS
1106,2025-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,1,18000,18000,AUTOS
1107,2025-09-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900,REPUESTOS
1108,2025-09-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,233,2330,REPUESTOS
1109,2025-09-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,87,870,REPUESTOS
1110,2025-09-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,75,750,REPUESTOS
1111,2025-09-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,94,470,REPUESTOS
1112,2025-10-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,109,1090,REPUESTOS
1113,2025-10-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,208,2080,REPUESTOS
1114,2025-10-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,99,990,REPUESTOS
1115,2025-10-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,70,700,REPUESTOS
1116,2025-10-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,99,495,REPUESTOS
1117,2025-10-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,109,1090,REPUESTOS
1118,2025-10-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,208,2080,REPUESTOS
1119,2025-10-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,99,990,REPUESTOS
1120,2025-10-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,70,700,REPUESTOS
1121,2025-10-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,99,495,REPUESTOS
1122,2025-10-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,1,16500,16500,AUTOS
1123,2025-10-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,3,19000,57000,AUTOS
1124,2025-10-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,17000,34000,AUTOS
1125,2025-10-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,5,17000,85000,AUTOS
1126,2025-10-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,3,15000,45000,AUTOS
1127,2025-10-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,18500,92500,AUTOS
1128,2025-10-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,109,1090,REPUESTOS
1129,2025-10-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,98,98,REPUESTOS
1130,2025-10-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,208,2080,REPUESTOS
1131,2025-10-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,99,990,REPUESTOS
1132,2025-10-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,70,700,REPUESTOS
1133,2025-10-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,99,495,REPUESTOS
1134,2025-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,19000,57000,AUTOS
1135,2025-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,2,19500,39000,AUTOS
1136,2025-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,3,17000,51000,AUTOS
1137,2025-10-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,109,1090,REPUESTOS
1138,2025-10-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,98,98,REPUESTOS
1139,2025-10-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,208,2080,REPUESTOS
1140,2025-10-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,99,990,REPUESTOS
1141,2025-10-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,70,700,REPUESTOS
1142,2025-10-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,99,495,REPUESTOS
1143,2025-11-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,104,1040,REPUESTOS
1144,2025-11-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,204,2040,REPUESTOS
1145,2025-11-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,100,1000,REPUESTOS
1146,2025-11-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,72,720,REPUESTOS
1147,2025-11-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,110,550,REPUESTOS
1148,2025-11-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,104,1040,REPUESTOS
1149,2025-11-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,204,2040,REPUESTOS
1150,2025-11-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,100,1000,REPUESTOS
1151,2025-11-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,72,720,REPUESTOS
1152,2025-11-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,110,550,REPUESTOS
1153,2025-11-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,3,16500,49500,AUTOS
1154,2025-11-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,4,18000,72000,AUTOS
1155,2025-11-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,5,19500,97500,AUTOS
1156,2025-11-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,3,17000,51000,AUTOS
1157,2025-11-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,4,17000,68000,AUTOS
1158,2025-11-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,5,15000,75000,AUTOS
1159,2025-11-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,104,1040,REPUESTOS
1160,2025-11-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,94,94,REPUESTOS
1161,2025-11-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,204,2040,REPUESTOS
1162,2025-11-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,9,100,900,REPUESTOS
1163,2025-11-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,72,720,REPUESTOS
1164,2025-11-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,110,550,REPUESTOS
1165,2025-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,4,16500,66000,AUTOS
1166,2025-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,18000,36000,AUTOS
1167,2025-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,2,17000,34000,AUTOS
1168,2025-11-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,104,1040,REPUESTOS
1169,2025-11-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,94,94,REPUESTOS
1170,2025-11-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,204,2040,REPUESTOS
1171,2025-11-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,100,1000,REPUESTOS
1172,2025-11-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,72,720,REPUESTOS
1173,2025-11-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,110,550,REPUESTOS
1174,2025-12-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870,REPUESTOS
1175,2025-12-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,94,94,REPUESTOS
1176,2025-12-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,207,2070,REPUESTOS
1177,2025-12-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,93,930,REPUESTOS
1178,2025-12-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,50,500,REPUESTOS
1179,2025-12-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,82,410,REPUESTOS
1180,2025-12-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870,REPUESTOS
1181,2025-12-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,94,94,REPUESTOS
1182,2025-12-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,207,2070,REPUESTOS
1183,2025-12-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,93,930,REPUESTOS
1184,2025-12-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,50,500,REPUESTOS
1185,2025-12-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,82,410,REPUESTOS
1186,2025-12-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,5,16500,82500,AUTOS
1187,2025-12-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,18000,36000,AUTOS
1188,2025-12-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,18000,36000,AUTOS
1189,2025-12-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,3,15500,46500,AUTOS
1190,2025-12-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,16500,82500,AUTOS
1191,2025-12-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870,REPUESTOS
1192,2025-12-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,94,94,REPUESTOS
1193,2025-12-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,207,2070,REPUESTOS
1194,2025-12-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,93,930,REPUESTOS
1195,2025-12-15,Prov Repuestos,SURCO,"LLANTAS 18""",7,50,350,REPUESTOS
1196,2025-12-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,82,410,REPUESTOS
1197,2025-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,1,16500,16500,AUTOS
1198,2025-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,18000,54000,AUTOS
1199,2025-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,5,15500,77500,AUTOS
1200,2025-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,3,18000,54000,AUTOS
1201,2025-12-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,87,870,REPUESTOS
1202,2025-12-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,94,94,REPUESTOS
1203,2025-12-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,207,2070,REPUESTOS
1204,2025-12-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,93,930,REPUESTOS
1205,2025-12-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",8,50,400,REPUESTOS
1206,2025-12-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,82,410,REPUESTOS
