id_venta,Fecha,Cliente,Almacen,Producto,Cantidad_Vendida,Precio_Venta,Monto_Venta,Vendedor
235,2023-02-14,Cliente 7,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.65,132.65,Vendedor 6
236,2023-02-15,Cliente 13,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.65,132.65,Vendedor 2
237,2023-02-16,Cliente 4,SURCO,FILTRO DE COMBUSTIBLE,1,132.65,132.65,Vendedor 6
238,2023-02-17,Cliente 49,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,103.41,206.82,Vendedor 9
239,2023-02-17,Cliente 38,SURCO,FILTRO DE COMBUSTIBLE,1,132.65,132.65,Vendedor 4
240,2023-02-17,Cliente 22,SURCO,AMORTIGUADORES DELANTEROS,7,355.94,2491.57,Vendedor 3
241,2023-02-17,Cliente 10,LA MOLINA,AMORTIGUADORES POSTERIORES,1,101.64,101.64,Vendedor 3
242,2023-02-17,Cliente 8,SURCO,"LLANTAS 18""",5,80.08,400.4,Vendedor 1
243,2023-02-17,Cliente 23,SURCO,BATERÍA DE 18 PLACAS,1,96.23,96.23,Vendedor 4
244,2023-02-18,Cliente 12,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,6,103.41,620.47,Vendedor 5
245,2023-02-18,Cliente 9,SURCO,FILTRO DE COMBUSTIBLE,1,132.65,132.65,Vendedor 7
246,2023-02-18,Cliente 48,SURCO,AMORTIGUADORES DELANTEROS,3,355.94,1067.81,Vendedor 2
247,2023-02-18,Cliente 50,LA MOLINA,AMORTIGUADORES POSTERIORES,8,101.64,813.14,Vendedor 6
248,2023-02-18,Cliente 33,LA MOLINA,"LLANTAS 18""",2,80.08,160.16,Vendedor 4
249,2023-02-18,Cliente 30,LA MOLINA,BATERÍA DE 18 PLACAS,1,96.23,96.23,Vendedor 1
250,2023-02-19,Cliente 26,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,103.41,103.41,Vendedor 7
251,2023-02-19,Cliente 32,SURCO,FILTRO DE COMBUSTIBLE,1,132.65,132.65,Vendedor 8
252,2023-02-19,Cliente 21,LA MOLINA,AMORTIGUADORES DELANTEROS,2,355.94,711.88,Vendedor 10
253,2023-02-19,Cliente 9,SURCO,AMORTIGUADORES POSTERIORES,3,101.64,304.93,Vendedor 5
254,2023-02-19,Cliente 25,LA MOLINA,"LLANTAS 18""",8,80.08,640.63,Vendedor 10
255,2023-02-19,Cliente 33,LA MOLINA,BATERÍA DE 18 PLACAS,3,96.23,288.7,Vendedor 10
256,2023-02-20,Cliente 45,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,103.41,206.82,Vendedor 2
257,2023-02-20,Cliente 28,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.65,132.65,Vendedor 8
258,2023-02-20,Cliente 22,LA MOLINA,AMORTIGUADORES DELANTEROS,4,355.94,1423.75,Vendedor 8
259,2023-02-20,Cliente 47,LA MOLINA,AMORTIGUADORES POSTERIORES,1,101.64,101.64,Vendedor 2
260,2023-02-20,Cliente 21,SURCO,"LLANTAS 18""",5,80.08,400.4,Vendedor 5
261,2023-02-20,Cliente 44,SURCO,BATERÍA DE 18 PLACAS,3,96.23,288.7,Vendedor 8
262,2023-02-21,Cliente 6,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,103.41,206.82,Vendedor 2
263,2023-02-21,Cliente 7,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.65,132.65,Vendedor 6
264,2023-02-21,Cliente 38,LA MOLINA,AMORTIGUADORES DELANTEROS,3,355.94,1067.81,Vendedor 9
265,2023-02-21,Cliente 43,SURCO,AMORTIGUADORES POSTERIORES,7,101.64,711.5,Vendedor 2
266,2023-02-21,Cliente 47,LA MOLINA,BATERÍA DE 18 PLACAS,1,96.23,96.23,Vendedor 1
267,2023-02-22,Cliente 23,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,103.41,517.06,Vendedor 2
268,2023-02-22,Cliente 10,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.65,132.65,Vendedor 8
269,2023-02-22,Cliente 23,LA MOLINA,AMORTIGUADORES DELANTEROS,1,355.94,355.94,Vendedor 9
270,2023-02-22,Cliente 28,SURCO,BATERÍA DE 18 PLACAS,1,96.23,96.23,Vendedor 9
271,2023-02-23,Cliente 39,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,103.41,206.82,Vendedor 5
272,2023-02-23,Cliente 12,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.65,132.65,Vendedor 5
273,2023-02-24,Cliente 12,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.65,132.65,Vendedor 3
274,2023-02-25,Cliente 48,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.65,132.65,Vendedor 9
275,2023-02-26,Cliente 20,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.65,132.65,Vendedor 6
276,2023-02-27,Cliente 44,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.65,132.65,Vendedor 2
277,2023-02-28,Cliente 14,LA MOLINA,FILTRO DE COMBUSTIBLE,2,132.65,265.3,Vendedor 9
278,2023-03-01,Cliente 44,LA MOLINA,AUTO HONDA ACCORD 2014,1,26674.65,26674.65,Vendedor 10
279,2023-03-01,Cliente 34,LA MOLINA,AUTO HONDA CIVIC 2014,1,31464.37,31464.37,Vendedor 5
280,2023-03-01,Cliente 15,SURCO,AUTO HONDA ODISSEY 2013,1,27669.34,27669.34,Vendedor 7
281,2023-03-01,Cliente 1,SURCO,AUTO HONDA CRV 2014,1,27662.63,27662.63,Vendedor 4
282,2023-03-01,Cliente 14,SURCO,CAMIONETA HONDA CROSSTOUR 2013,1,33321.99,33321.99,Vendedor 3
283,2023-03-01,Cliente 21,LA MOLINA,FILTRO DE COMBUSTIBLE,1,131.12,131.12,Vendedor 2
284,2023-03-02,Cliente 12,SURCO,AUTO HONDA ACCORD 2014,1,26674.65,26674.65,Vendedor 3
285,2023-03-02,Cliente 35,LA MOLINA,AUTO HONDA ODISSEY 2013,1,27669.34,27669.34,Vendedor 4
286,2023-03-02,Cliente 5,SURCO,AUTO HONDA CRV 2014,1,27662.63,27662.63,Vendedor 7
287,2023-03-02,Cliente 28,SURCO,CAMIONETA HONDA CROSSTOUR 2013,1,33321.99,33321.99,Vendedor 1
288,2023-03-02,Cliente 21,LA MOLINA,FILTRO DE COMBUSTIBLE,1,131.12,131.12,Vendedor 10
289,2023-03-03,Cliente 46,SURCO,AUTO HONDA ACCORD 2014,1,26674.65,26674.65,Vendedor 7
290,2023-03-03,Cliente 8,LA MOLINA,AUTO HONDA ODISSEY 2013,1,27669.34,27669.34,Vendedor 7
291,2023-03-03,Cliente 21,SURCO,AUTO HONDA CRV 2014,1,27662.63,27662.63,Vendedor 3
292,2023-03-03,Cliente 45,SURCO,CAMIONETA HONDA CROSSTOUR 2013,1,33321.99,33321.99,Vendedor 6
293,2023-03-03,Cliente 7,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,113.45,113.45,Vendedor 4
294,2023-03-03,Cliente 38,LA MOLINA,FILTRO DE COMBUSTIBLE,1,131.12,131.12,Vendedor 7
295,2023-03-03,Cliente 20,LA MOLINA,AMORTIGUADORES DELANTEROS,1,283.98,283.98,Vendedor 6
296,2023-03-03,Cliente 50,LA MOLINA,AMORTIGUADORES POSTERIORES,2,99.24,198.49,Vendedor 3
297,2023-03-03,Cliente 33,SURCO,"LLANTAS 18""",1,71.35,71.35,Vendedor 2
298,2023-03-03,Cliente 50,SURCO,BATERÍA DE 18 PLACAS,1,67.65,67.65,Vendedor 6
299,2023-03-04,Cliente 47,SURCO,AUTO HONDA ACCORD 2014,1,26674.65,26674.65,Vendedor 3
300,2023-03-04,Cliente 7,SURCO,AUTO HONDA ODISSEY 2013,1,27669.34,27669.34,Vendedor 3
301,2023-03-04,Cliente 12,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,113.45,340.35,Vendedor 10
302,2023-03-04,Cliente 49,SURCO,FILTRO DE COMBUSTIBLE,1,131.12,131.12,Vendedor 2
303,2023-03-04,Cliente 30,LA MOLINA,AMORTIGUADORES DELANTEROS,1,283.98,283.98,Vendedor 10
304,2023-03-04,Cliente 44,LA MOLINA,AMORTIGUADORES POSTERIORES,5,99.24,496.22,Vendedor 10
305,2023-03-04,Cliente 41,LA MOLINA,"LLANTAS 18""",1,71.35,71.35,Vendedor 6
306,2023-03-04,Cliente 29,SURCO,BATERÍA DE 18 PLACAS,1,67.65,67.65,Vendedor 2
307,2023-03-05,Cliente 29,SURCO,AUTO HONDA ACCORD 2014,1,26674.65,26674.65,Vendedor 5
308,2023-03-05,Cliente 38,LA MOLINA,AUTO HONDA ODISSEY 2013,1,27669.34,27669.34,Vendedor 1
309,2023-03-05,Cliente 20,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,113.45,340.35,Vendedor 8
310,2023-03-05,Cliente 3,LA MOLINA,FILTRO DE COMBUSTIBLE,1,131.12,131.12,Vendedor 1
311,2023-03-05,Cliente 5,LA MOLINA,AMORTIGUADORES DELANTEROS,2,283.98,567.96,Vendedor 2
312,2023-03-05,Cliente 30,LA MOLINA,AMORTIGUADORES POSTERIORES,3,99.24,297.73,Vendedor 10
313,2023-03-05,Cliente 29,SURCO,"LLANTAS 18""",1,71.35,71.35,Vendedor 10
314,2023-03-05,Cliente 21,SURCO,BATERÍA DE 18 PLACAS,1,67.65,67.65,Vendedor 10
315,2023-03-06,Cliente 33,SURCO,AUTO HONDA ACCORD 2014,1,26674.65,26674.65,Vendedor 3
316,2023-03-06,Cliente 29,SURCO,AUTO HONDA ODISSEY 2013,1,27669.34,27669.34,Vendedor 2
317,2023-03-06,Cliente 33,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,113.45,340.35,Vendedor 3
318,2023-03-06,Cliente 16,LA MOLINA,FILTRO DE COMBUSTIBLE,1,131.12,131.12,Vendedor 8
319,2023-03-06,Cliente 24,SURCO,AMORTIGUADORES DELANTEROS,2,283.98,567.96,Vendedor 6
320,2023-03-06,Cliente 27,SURCO,AMORTIGUADORES POSTERIORES,3,99.24,297.73,Vendedor 6
321,2023-03-06,Cliente 41,SURCO,"LLANTAS 18""",1,71.35,71.35,Vendedor 6
322,2023-03-06,Cliente 22,SURCO,BATERÍA DE 18 PLACAS,1,67.65,67.65,Vendedor 2
323,2023-03-07,Cliente 17,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,113.45,453.8,Vendedor 10
324,2023-03-07,Cliente 22,LA MOLINA,FILTRO DE COMBUSTIBLE,1,131.12,131.12,Vendedor 2
325,2023-03-07,Cliente 20,LA MOLINA,AMORTIGUADORES DELANTEROS,1,283.98,283.98,Vendedor 7
326,2023-03-07,Cliente 20,SURCO,AMORTIGUADORES POSTERIORES,2,99.24,198.49,Vendedor 9
327,2023-03-07,Cliente 42,LA MOLINA,"LLANTAS 18""",1,71.35,71.35,Vendedor 6
328,2023-03-07,Cliente 43,SURCO,BATERÍA DE 18 PLACAS,1,67.65,67.65,Vendedor 9
329,2023-03-08,Cliente 33,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,113.45,113.45,Vendedor 6
330,2023-03-08,Cliente 24,LA MOLINA,FILTRO DE COMBUSTIBLE,1,131.12,131.12,Vendedor 5
331,2023-03-08,Cliente 22,SURCO,AMORTIGUADORES DELANTEROS,1,283.98,283.98,Vendedor 8
332,2023-03-08,Cliente 9,SURCO,AMORTIGUADORES POSTERIORES,2,99.24,198.49,Vendedor 3
333,2023-03-08,Cliente 19,SURCO,"LLANTAS 18""",1,71.35,71.35,Vendedor 2
334,2023-03-08,Cliente 43,LA MOLINA,BATERÍA DE 18 PLACAS,1,67.65,67.65,Vendedor 6
335,2023-03-09,Cliente 10,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,113.45,226.9,Vendedor 3
336,2023-03-09,Cliente 45,LA MOLINA,FILTRO DE COMBUSTIBLE,1,131.12,131.12,Vendedor 10
337,2023-03-09,Cliente 3,LA MOLINA,AMORTIGUADORES DELANTEROS,1,283.98,283.98,Vendedor 7
338,2023-03-09,Cliente 29,SURCO,AMORTIGUADORES POSTERIORES,3,99.24,297.73,Vendedor 10
339,2023-03-09,Cliente 49,LA MOLINA,"LLANTAS 18""",1,71.35,71.35,Vendedor 8
340,2023-03-09,Cliente 35,LA MOLINA,BATERÍA DE 18 PLACAS,1,67.65,67.65,Vendedor 4
341,2023-03-10,Cliente 13,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,113.45,226.9,Vendedor 6
342,2023-03-10,Cliente 30,LA MOLINA,FILTRO DE COMBUSTIBLE,1,131.12,131.12,Vendedor 5
343,2023-03-10,Cliente 11,LA MOLINA,AMORTIGUADORES DELANTEROS,2,283.98,567.96,Vendedor 4
344,2023-03-10,Cliente 4,LA MOLINA,"LLANTAS 18""",1,71.35,71.35,Vendedor 8
345,2023-03-10,Cliente 36,LA MOLINA,BATERÍA DE 18 PLACAS,1,67.65,67.65,Vendedor 2
346,2023-03-11,Cliente 6,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,113.45,113.45,Vendedor 3
347,2023-03-11,Cliente 29,LA MOLINA,FILTRO DE COMBUSTIBLE,1,131.12,131.12,Vendedor 9
348,2023-03-11,Cliente 6,LA MOLINA,AMORTIGUADORES DELANTEROS,1,283.98,283.98,Vendedor 4
349,2023-03-11,Cliente 27,SURCO,"LLANTAS 18""",2,71.35,142.71,Vendedor 1
350,2023-03-11,Cliente 33,LA MOLINA,BATERÍA DE 18 PLACAS,1,67.65,67.65,Vendedor 6
351,2023-03-12,Cliente 25,SURCO,AUTO HONDA CRV 2014,1,27662.63,27662.63,Vendedor 2
352,2023-03-12,Cliente 15,SURCO,AUTO HONDA PILOT 2013,1,23794.72,23794.72,Vendedor 1
353,2023-03-12,Cliente 7,SURCO,AUTO HONDA FIT 2016,1,20485.9,20485.9,Vendedor 6
354,2023-03-12,Cliente 9,SURCO,AUTO HONDA CITY 2016,1,23245.68,23245.68,Vendedor 1
355,2023-03-12,Cliente 45,LA MOLINA,FILTRO DE COMBUSTIBLE,1,131.12,131.12,Vendedor 3
356,2023-03-12,Cliente 40,LA MOLINA,AMORTIGUADORES DELANTEROS,1,283.98,283.98,Vendedor 1
357,2023-03-12,Cliente 14,LA MOLINA,"LLANTAS 18""",1,71.35,71.35,Vendedor 3
358,2023-03-12,Cliente 8,LA MOLINA,BATERÍA DE 18 PLACAS,1,67.65,67.65,Vendedor 5
359,2023-03-13,Cliente 20,SURCO,AUTO HONDA PILOT 2013,1,23794.72,23794.72,Vendedor 2
360,2023-03-13,Cliente 16,SURCO,AUTO HONDA FIT 2016,1,20485.9,20485.9,Vendedor 7
361,2023-03-13,Cliente 5,SURCO,AUTO HONDA CITY 2016,1,23245.68,23245.68,Vendedor 2
362,2023-03-13,Cliente 41,LA MOLINA,FILTRO DE COMBUSTIBLE,1,131.12,131.12,Vendedor 9
363,2023-03-13,Cliente 19,SURCO,AMORTIGUADORES DELANTEROS,1,283.98,283.98,Vendedor 7
364,2023-03-13,Cliente 37,SURCO,"LLANTAS 18""",2,71.35,142.71,Vendedor 7
365,2023-03-14,Cliente 34,SURCO,AUTO HONDA FIT 2016,1,20485.9,20485.9,Vendedor 6
366,2023-03-14,Cliente 25,LA MOLINA,FILTRO DE COMBUSTIBLE,1,131.12,131.12,Vendedor 8
367,2023-03-14,Cliente 24,SURCO,AMORTIGUADORES DELANTEROS,1,283.98,283.98,Vendedor 5
368,2023-03-14,Cliente 5,LA MOLINA,"LLANTAS 18""",1,71.35,71.35,Vendedor 6
369,2023-03-15,Cliente 50,SURCO,AUTO HONDA FIT 2016,1,20485.9,20485.9,Vendedor 10
370,2023-03-15,Cliente 3,LA MOLINA,FILTRO DE COMBUSTIBLE,1,131.12,131.12,Vendedor 6
371,2023-03-15,Cliente 42,SURCO,AMORTIGUADORES DELANTEROS,3,283.98,851.93,Vendedor 3
372,2023-03-15,Cliente 41,LA MOLINA,"LLANTAS 18""",2,71.35,142.71,Vendedor 3
373,2023-03-16,Cliente 3,LA MOLINA,FILTRO DE COMBUSTIBLE,1,131.12,131.12,Vendedor 5
374,2023-03-16,Cliente 13,SURCO,AMORTIGUADORES DELANTEROS,1,283.98,283.98,Vendedor 1
375,2023-03-16,Cliente 35,LA MOLINA,"LLANTAS 18""",2,71.35,142.71,Vendedor 8
376,2023-03-17,Cliente 19,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,113.45,113.45,Vendedor 6
377,2023-03-17,Cliente 42,SURCO,FILTRO DE COMBUSTIBLE,1,131.12,131.12,Vendedor 6
378,2023-03-17,Cliente 24,SURCO,AMORTIGUADORES DELANTEROS,2,283.98,567.96,Vendedor 7
379,2023-03-17,Cliente 25,LA MOLINA,AMORTIGUADORES POSTERIORES,7,99.24,694.71,Vendedor 6
380,2023-03-17,Cliente 45,LA MOLINA,"LLANTAS 18""",1,71.35,71.35,Vendedor 8
381,2023-03-17,Cliente 6,LA MOLINA,BATERÍA DE 18 PLACAS,2,67.65,135.3,Vendedor 7
382,2023-03-18,Cliente 39,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,113.45,113.45,Vendedor 3
383,2023-03-18,Cliente 21,LA MOLINA,AMORTIGUADORES DELANTEROS,3,283.98,851.93,Vendedor 2
384,2023-03-18,Cliente 43,LA MOLINA,AMORTIGUADORES POSTERIORES,2,99.24,198.49,Vendedor 5
385,2023-03-18,Cliente 39,LA MOLINA,"LLANTAS 18""",2,71.35,142.71,Vendedor 7
386,2023-03-18,Cliente 23,LA MOLINA,BATERÍA DE 18 PLACAS,1,67.65,67.65,Vendedor 8
387,2023-03-19,Cliente 40,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,113.45,113.45,Vendedor 7
388,2023-03-19,Cliente 5,SURCO,AMORTIGUADORES DELANTEROS,2,283.98,567.96,Vendedor 7
389,2023-03-19,Cliente 2,SURCO,AMORTIGUADORES POSTERIORES,6,99.24,595.47,Vendedor 3
390,2023-03-19,Cliente 9,SURCO,"LLANTAS 18""",2,71.35,142.71,Vendedor 2
391,2023-03-19,Cliente 24,LA MOLINA,BATERÍA DE 18 PLACAS,1,67.65,67.65,Vendedor 7
392,2023-03-20,Cliente 39,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,113.45,567.25,Vendedor 3
393,2023-03-20,Cliente 24,LA MOLINA,AMORTIGUADORES DELANTEROS,3,283.98,851.93,Vendedor 6
394,2023-03-20,Cliente 37,SURCO,AMORTIGUADORES POSTERIORES,4,99.24,396.98,Vendedor 3
395,2023-03-20,Cliente 21,LA MOLINA,"LLANTAS 18""",2,71.35,142.71,Vendedor 5
396,2023-03-20,Cliente 2,SURCO,BATERÍA DE 18 PLACAS,1,67.65,67.65,Vendedor 3
397,2023-03-21,Cliente 36,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,8,113.45,907.61,Vendedor 2
398,2023-03-21,Cliente 46,LA MOLINA,AMORTIGUADORES DELANTEROS,2,283.98,567.96,Vendedor 8
399,2023-03-21,Cliente 45,LA MOLINA,AMORTIGUADORES POSTERIORES,1,99.24,99.24,Vendedor 8
400,2023-03-21,Cliente 9,SURCO,"LLANTAS 18""",1,71.35,71.35,Vendedor 2
401,2023-03-21,Cliente 46,SURCO,BATERÍA DE 18 PLACAS,2,67.65,135.3,Vendedor 8
402,2023-03-22,Cliente 43,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,113.45,226.9,Vendedor 6
403,2023-03-22,Cliente 36,SURCO,AMORTIGUADORES DELANTEROS,2,283.98,567.96,Vendedor 9
404,2023-03-22,Cliente 46,SURCO,"LLANTAS 18""",2,71.35,142.71,Vendedor 3
405,2023-03-22,Cliente 8,SURCO,BATERÍA DE 18 PLACAS,2,67.65,135.3,Vendedor 4
406,2023-03-23,Cliente 32,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,113.45,226.9,Vendedor 1
407,2023-03-23,Cliente 30,LA MOLINA,AMORTIGUADORES DELANTEROS,2,283.98,567.96,Vendedor 9
408,2023-03-23,Cliente 20,SURCO,"LLANTAS 18""",1,71.35,71.35,Vendedor 7
409,2023-03-23,Cliente 34,LA MOLINA,BATERÍA DE 18 PLACAS,1,67.65,67.65,Vendedor 7
410,2023-03-24,Cliente 29,SURCO,"LLANTAS 18""",2,71.35,142.71,Vendedor 8
411,2023-03-25,Cliente 28,SURCO,"LLANTAS 18""",1,71.35,71.35,Vendedor 9
412,2023-03-26,Cliente 11,SURCO,"LLANTAS 18""",1,71.35,71.35,Vendedor 6
413,2023-03-27,Cliente 13,LA MOLINA,"LLANTAS 18""",1,71.35,71.35,Vendedor 9
414,2023-04-01,Cliente 31,LA MOLINA,AUTO HONDA ACCORD 2014,1,22515.54,22515.54,Vendedor 4
415,2023-04-01,Cliente 20,LA MOLINA,AUTO HONDA CIVIC 2014,1,26767.61,26767.61,Vendedor 8
416,2023-04-01,Cliente 45,SURCO,AUTO HONDA ODISSEY 2013,1,24380.92,24380.92,Vendedor 1
417,2023-04-01,Cliente 29,SURCO,AUTO HONDA CRV 2014,1,25343.19,25343.19,Vendedor 7
418,2023-04-01,Cliente 30,SURCO,AUTO HONDA PILOT 2013,1,25611.32,25611.32,Vendedor 4
419,2023-04-01,Cliente 39,SURCO,AUTO HONDA FIT 2016,1,20029.2,20029.2,Vendedor 3
420,2023-04-01,Cliente 47,LA MOLINA,FILTRO DE COMBUSTIBLE,1,136.28,136.28,Vendedor 6
421,2023-04-02,Cliente 21,LA MOLINA,AUTO HONDA ACCORD 2014,1,22515.54,22515.54,Vendedor 4
422,2023-04-02,Cliente 8,LA MOLINA,AUTO HONDA CIVIC 2014,1,26767.61,26767.61,Vendedor 5
423,2023-04-02,Cliente 16,LA MOLINA,AUTO HONDA ODISSEY 2013,1,24380.92,24380.92,Vendedor 3
424,2023-04-02,Cliente 4,LA MOLINA,AUTO HONDA CRV 2014,1,25343.19,25343.19,Vendedor 5
425,2023-04-02,Cliente 16,LA MOLINA,FILTRO DE COMBUSTIBLE,1,136.28,136.28,Vendedor 3
426,2023-04-03,Cliente 13,LA MOLINA,AUTO HONDA ACCORD 2014,1,22515.54,22515.54,Vendedor 3
427,2023-04-03,Cliente 33,LA MOLINA,AUTO HONDA CIVIC 2014,1,26767.61,26767.61,Vendedor 8
428,2023-04-03,Cliente 20,LA MOLINA,AUTO HONDA ODISSEY 2013,1,24380.92,24380.92,Vendedor 8
429,2023-04-03,Cliente 6,LA MOLINA,AUTO HONDA CRV 2014,1,25343.19,25343.19,Vendedor 7
430,2023-04-03,Cliente 16,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,130.43,391.28,Vendedor 4
431,2023-04-03,Cliente 4,LA MOLINA,FILTRO DE COMBUSTIBLE,1,136.28,136.28,Vendedor 1
432,2023-04-03,Cliente 39,LA MOLINA,AMORTIGUADORES DELANTEROS,3,233.86,701.59,Vendedor 8
433,2023-04-03,Cliente 7,SURCO,AMORTIGUADORES POSTERIORES,2,103.39,206.78,Vendedor 7
434,2023-04-03,Cliente 47,LA MOLINA,"LLANTAS 18""",1,66.56,66.56,Vendedor 6
435,2023-04-03,Cliente 24,LA MOLINA,BATERÍA DE 18 PLACAS,1,103.89,103.89,Vendedor 1
436,2023-04-04,Cliente 4,LA MOLINA,AUTO HONDA ACCORD 2014,1,22515.54,22515.54,Vendedor 10
437,2023-04-04,Cliente 24,SURCO,AUTO HONDA CIVIC 2014,1,26767.61,26767.61,Vendedor 9
438,2023-04-04,Cliente 25,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,130.43,260.85,Vendedor 9
439,2023-04-04,Cliente 49,LA MOLINA,FILTRO DE COMBUSTIBLE,1,136.28,136.28,Vendedor 9
440,2023-04-04,Cliente 9,SURCO,AMORTIGUADORES DELANTEROS,3,233.86,701.59,Vendedor 2
441,2023-04-04,Cliente 22,LA MOLINA,AMORTIGUADORES POSTERIORES,2,103.39,206.78,Vendedor 9
442,2023-04-04,Cliente 13,SURCO,"LLANTAS 18""",2,66.56,133.12,Vendedor 10
443,2023-04-04,Cliente 33,LA MOLINA,BATERÍA DE 18 PLACAS,1,103.89,103.89,Vendedor 1
444,2023-04-05,Cliente 3,SURCO,AUTO HONDA CIVIC 2014,1,26767.61,26767.61,Vendedor 3
445,2023-04-05,Cliente 31,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,130.43,391.28,Vendedor 9
446,2023-04-05,Cliente 10,SURCO,FILTRO DE COMBUSTIBLE,1,136.28,136.28,Vendedor 10
447,2023-04-05,Cliente 40,LA MOLINA,AMORTIGUADORES DELANTEROS,2,233.86,467.73,Vendedor 6
448,2023-04-05,Cliente 40,LA MOLINA,AMORTIGUADORES POSTERIORES,1,103.39,103.39,Vendedor 5
449,2023-04-05,Cliente 33,LA MOLINA,"LLANTAS 18""",3,66.56,199.68,Vendedor 9
450,2023-04-05,Cliente 46,LA MOLINA,BATERÍA DE 18 PLACAS,1,103.89,103.89,Vendedor 10
451,2023-04-06,Cliente 2,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,130.43,260.85,Vendedor 6
452,2023-04-06,Cliente 27,SURCO,AMORTIGUADORES DELANTEROS,3,233.86,701.59,Vendedor 10
453,2023-04-06,Cliente 39,SURCO,AMORTIGUADORES POSTERIORES,2,103.39,206.78,Vendedor 8
454,2023-04-06,Cliente 47,SURCO,"LLANTAS 18""",2,66.56,133.12,Vendedor 1
455,2023-04-06,Cliente 11,LA MOLINA,BATERÍA DE 18 PLACAS,1,103.89,103.89,Vendedor 9
456,2023-04-07,Cliente 10,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,130.43,260.85,Vendedor 4
457,2023-04-07,Cliente 13,SURCO,AMORTIGUADORES DELANTEROS,1,233.86,233.86,Vendedor 1
458,2023-04-07,Cliente 27,LA MOLINA,AMORTIGUADORES POSTERIORES,2,103.39,206.78,Vendedor 3
459,2023-04-07,Cliente 27,SURCO,"LLANTAS 18""",4,66.56,266.24,Vendedor 9
460,2023-04-07,Cliente 48,LA MOLINA,BATERÍA DE 18 PLACAS,1,103.89,103.89,Vendedor 1
461,2023-04-08,Cliente 34,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,130.43,391.28,Vendedor 4
462,2023-04-08,Cliente 34,LA MOLINA,AMORTIGUADORES DELANTEROS,3,233.86,701.59,Vendedor 7
463,2023-04-08,Cliente 30,SURCO,AMORTIGUADORES POSTERIORES,2,103.39,206.78,Vendedor 9
464,2023-04-08,Cliente 44,LA MOLINA,"LLANTAS 18""",3,66.56,199.68,Vendedor 5
465,2023-04-08,Cliente 13,SURCO,BATERÍA DE 18 PLACAS,1,103.89,103.89,Vendedor 4
466,2023-04-09,Cliente 36,LA MOLINA,AUTO HONDA ACCORD 2014,1,22515.54,22515.54,Vendedor 5
467,2023-04-09,Cliente 20,SURCO,AUTO HONDA FIT 2016,1,20029.2,20029.2,Vendedor 5
468,2023-04-09,Cliente 45,SURCO,AUTO HONDA CITY 2016,1,21465.53,21465.53,Vendedor 8
469,2023-04-09,Cliente 23,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,130.43,260.85,Vendedor 9
470,2023-04-09,Cliente 8,LA MOLINA,AMORTIGUADORES DELANTEROS,2,233.86,467.73,Vendedor 10
