id_venta,Fecha,Cliente,Almacen,Producto,Cantidad_Vendida,Precio_Venta,Monto_Venta,Vendedor,TIPO_PRODUCTO
207,2023-02-07,Cliente 43,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,102.9,308.7,Vendedor 7,REPUESTOS
208,2023-02-07,Cliente 1,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 10,REPUESTOS
209,2023-02-07,Cliente 19,LA MOLINA,AMORTIGUADORES DELANTEROS,1,356.2,356.2,Vendedor 4,REPUESTOS
210,2023-02-07,Cliente 15,LA MOLINA,AMORTIGUADORES POSTERIORES,2,101.1,202.2,Vendedor 4,REPUESTOS
211,2023-02-07,Cliente 44,LA MOLINA,"LLANTAS 18""",5,79.9,399.5,Vendedor 3,REPUESTOS
212,2023-02-07,Cliente 20,SURCO,BATERÍA DE 18 PLACAS,1,96.4,96.4,Vendedor 8,REPUESTOS
213,2023-02-08,Cliente 47,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,102.9,102.9,Vendedor 3,REPUESTOS
214,2023-02-08,Cliente 19,SURCO,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 6,REPUESTOS
215,2023-02-08,Cliente 13,SURCO,AMORTIGUADORES DELANTEROS,4,356.2,1424.8,Vendedor 3,REPUESTOS
216,2023-02-08,Cliente 34,SURCO,AMORTIGUADORES POSTERIORES,5,101.1,505.5,Vendedor 9,REPUESTOS
217,2023-02-08,Cliente 17,LA MOLINA,"LLANTAS 18""",1,79.9,79.9,Vendedor 8,REPUESTOS
218,2023-02-08,Cliente 8,SURCO,BATERÍA DE 18 PLACAS,2,96.4,192.8,Vendedor 8,REPUESTOS
219,2023-02-09,Cliente 10,SURCO,AUTO HONDA ACCORD 2014,1,32000.0,32000.0,Vendedor 4,AUTOS
220,2023-02-09,Cliente 36,LA MOLINA,AUTO HONDA CIVIC 2014,1,33500.0,33500.0,Vendedor 6,AUTOS
221,2023-02-09,Cliente 26,SURCO,AUTO HONDA ODISSEY 2013,1,27500.0,27500.0,Vendedor 1,AUTOS
222,2023-02-09,Cliente 35,SURCO,AUTO HONDA PILOT 2013,1,16500.0,16500.0,Vendedor 2,AUTOS
223,2023-02-09,Cliente 44,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,102.9,308.7,Vendedor 5,REPUESTOS
224,2023-02-09,Cliente 41,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 6,REPUESTOS
225,2023-02-09,Cliente 31,SURCO,AMORTIGUADORES DELANTEROS,1,356.2,356.2,Vendedor 1,REPUESTOS
226,2023-02-09,Cliente 40,SURCO,AMORTIGUADORES POSTERIORES,4,101.1,404.4,Vendedor 4,REPUESTOS
227,2023-02-10,Cliente 42,LA MOLINA,AUTO HONDA ACCORD 2014,1,32000.0,32000.0,Vendedor 7,AUTOS
228,2023-02-10,Cliente 9,SURCO,AUTO HONDA CIVIC 2014,1,33500.0,33500.0,Vendedor 1,AUTOS
229,2023-02-10,Cliente 20,SURCO,AUTO HONDA PILOT 2013,1,16500.0,16500.0,Vendedor 8,AUTOS
230,2023-02-10,Cliente 16,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,102.9,102.9,Vendedor 9,REPUESTOS
231,2023-02-10,Cliente 25,SURCO,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 8,REPUESTOS
232,2023-02-10,Cliente 38,LA MOLINA,AMORTIGUADORES DELANTEROS,2,356.2,712.4,Vendedor 3,REPUESTOS
233,2023-02-11,Cliente 18,LA MOLINA,AUTO HONDA ACCORD 2014,1,32000.0,32000.0,Vendedor 1,AUTOS
234,2023-02-11,Cliente 14,LA MOLINA,AUTO HONDA CIVIC 2014,1,33500.0,33500.0,Vendedor 8,AUTOS
235,2023-02-11,Cliente 16,SURCO,AUTO HONDA PILOT 2013,1,16500.0,16500.0,Vendedor 6,AUTOS
236,2023-02-11,Cliente 35,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,102.9,102.9,Vendedor 6,REPUESTOS
237,2023-02-11,Cliente 26,SURCO,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 5,REPUESTOS
238,2023-02-11,Cliente 30,SURCO,AMORTIGUADORES DELANTEROS,1,356.2,356.2,Vendedor 2,REPUESTOS
239,2023-02-12,Cliente 22,SURCO,AUTO HONDA ACCORD 2014,1,32000.0,32000.0,Vendedor 4,AUTOS
240,2023-02-12,Cliente 37,SURCO,AUTO HONDA CIVIC 2014,1,33500.0,33500.0,Vendedor 4,AUTOS
241,2023-02-12,Cliente 49,SURCO,AUTO HONDA PILOT 2013,1,16500.0,16500.0,Vendedor 9,AUTOS
242,2023-02-12,Cliente 15,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,102.9,205.8,Vendedor 6,REPUESTOS
243,2023-02-12,Cliente 39,SURCO,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 1,REPUESTOS
244,2023-02-13,Cliente 8,SURCO,AUTO HONDA PILOT 2013,1,16500.0,16500.0,Vendedor 1,AUTOS
245,2023-02-13,Cliente 23,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,102.9,102.9,Vendedor 4,REPUESTOS
246,2023-02-13,Cliente 2,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 3,REPUESTOS
247,2023-02-14,Cliente 48,SURCO,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 2,REPUESTOS
248,2023-02-15,Cliente 29,SURCO,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 9,REPUESTOS
249,2023-02-16,Cliente 30,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 1,REPUESTOS
250,2023-02-17,Cliente 32,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,6,102.9,617.4,Vendedor 8,REPUESTOS
251,2023-02-17,Cliente 6,SURCO,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 6,REPUESTOS
252,2023-02-17,Cliente 5,SURCO,AMORTIGUADORES DELANTEROS,5,356.2,1781.0,Vendedor 3,REPUESTOS
253,2023-02-17,Cliente 25,LA MOLINA,AMORTIGUADORES POSTERIORES,5,101.1,505.5,Vendedor 10,REPUESTOS
254,2023-02-17,Cliente 33,LA MOLINA,"LLANTAS 18""",5,79.9,399.5,Vendedor 10,REPUESTOS
255,2023-02-17,Cliente 45,SURCO,BATERÍA DE 18 PLACAS,2,96.4,192.8,Vendedor 2,REPUESTOS
256,2023-02-18,Cliente 28,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,102.9,411.6,Vendedor 8,REPUESTOS
257,2023-02-18,Cliente 27,SURCO,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 6,REPUESTOS
258,2023-02-18,Cliente 27,LA MOLINA,AMORTIGUADORES DELANTEROS,8,356.2,2849.6,Vendedor 2,REPUESTOS
259,2023-02-18,Cliente 21,LA MOLINA,AMORTIGUADORES POSTERIORES,5,101.1,505.5,Vendedor 5,REPUESTOS
260,2023-02-18,Cliente 44,SURCO,"LLANTAS 18""",6,79.9,479.4,Vendedor 8,REPUESTOS
261,2023-02-18,Cliente 6,SURCO,BATERÍA DE 18 PLACAS,1,96.4,96.4,Vendedor 2,REPUESTOS
262,2023-02-19,Cliente 48,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,7,102.9,720.3,Vendedor 6,REPUESTOS
263,2023-02-19,Cliente 36,SURCO,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 1,REPUESTOS
264,2023-02-19,Cliente 27,SURCO,AMORTIGUADORES DELANTEROS,5,356.2,1781.0,Vendedor 6,REPUESTOS
265,2023-02-19,Cliente 19,SURCO,AMORTIGUADORES POSTERIORES,7,101.1,707.7,Vendedor 10,REPUESTOS
266,2023-02-19,Cliente 7,LA MOLINA,"LLANTAS 18""",5,79.9,399.5,Vendedor 10,REPUESTOS
267,2023-02-19,Cliente 43,SURCO,BATERÍA DE 18 PLACAS,2,96.4,192.8,Vendedor 8,REPUESTOS
268,2023-02-20,Cliente 23,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,102.9,308.7,Vendedor 9,REPUESTOS
269,2023-02-20,Cliente 8,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 5,REPUESTOS
270,2023-02-20,Cliente 36,LA MOLINA,AMORTIGUADORES DELANTEROS,2,356.2,712.4,Vendedor 10,REPUESTOS
271,2023-02-20,Cliente 39,SURCO,AMORTIGUADORES POSTERIORES,3,101.1,303.3,Vendedor 5,REPUESTOS
272,2023-02-20,Cliente 18,SURCO,"LLANTAS 18""",1,79.9,79.9,Vendedor 5,REPUESTOS
273,2023-02-20,Cliente 1,LA MOLINA,BATERÍA DE 18 PLACAS,3,96.4,289.2,Vendedor 3,REPUESTOS
274,2023-02-21,Cliente 5,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 3,REPUESTOS
275,2023-02-21,Cliente 25,SURCO,"LLANTAS 18""",3,79.9,239.7,Vendedor 7,REPUESTOS
276,2023-02-21,Cliente 11,LA MOLINA,BATERÍA DE 18 PLACAS,2,96.4,192.8,Vendedor 6,REPUESTOS
277,2023-02-22,Cliente 50,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 10,REPUESTOS
278,2023-02-23,Cliente 44,SURCO,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 2,REPUESTOS
279,2023-02-24,Cliente 27,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 5,REPUESTOS
280,2023-02-25,Cliente 19,SURCO,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 10,REPUESTOS
281,2023-02-26,Cliente 1,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 4,REPUESTOS
282,2023-02-27,Cliente 8,LA MOLINA,FILTRO DE COMBUSTIBLE,1,132.1,132.1,Vendedor 1,REPUESTOS
283,2023-02-28,Cliente 30,LA MOLINA,FILTRO DE COMBUSTIBLE,2,132.1,264.2,Vendedor 2,REPUESTOS
284,2023-03-01,Cliente 46,LA MOLINA,AUTO HONDA ACCORD 2014,1,27000.0,27000.0,Vendedor 7,AUTOS
285,2023-03-01,Cliente 8,LA MOLINA,AUTO HONDA CIVIC 2014,1,31500.0,31500.0,Vendedor 7,AUTOS
286,2023-03-01,Cliente 21,SURCO,AUTO HONDA ODISSEY 2013,1,27500.0,27500.0,Vendedor 3,AUTOS
287,2023-03-01,Cliente 45,LA MOLINA,AUTO HONDA CRV 2014,1,27500.0,27500.0,Vendedor 6,AUTOS
288,2023-03-01,Cliente 28,SURCO,CAMIONETA HONDA CROSSTOUR 2013,1,33500.0,33500.0,Vendedor 2,CAMIONETAS
289,2023-03-01,Cliente 38,LA MOLINA,FILTRO DE COMBUSTIBLE,1,130.8,130.8,Vendedor 7,REPUESTOS
290,2023-03-02,Cliente 48,LA MOLINA,AUTO HONDA ACCORD 2014,1,27000.0,27000.0,Vendedor 6,AUTOS
291,2023-03-02,Cliente 22,SURCO,AUTO HONDA ODISSEY 2013,1,27500.0,27500.0,Vendedor 3,AUTOS
292,2023-03-02,Cliente 33,SURCO,AUTO HONDA CRV 2014,1,27500.0,27500.0,Vendedor 2,AUTOS
293,2023-03-02,Cliente 50,SURCO,CAMIONETA HONDA CROSSTOUR 2013,1,33500.0,33500.0,Vendedor 6,CAMIONETAS
294,2023-03-02,Cliente 16,LA MOLINA,FILTRO DE COMBUSTIBLE,1,130.8,130.8,Vendedor 2,REPUESTOS
295,2023-03-03,Cliente 12,SURCO,AUTO HONDA ACCORD 2014,1,27000.0,27000.0,Vendedor 10,AUTOS
296,2023-03-03,Cliente 49,SURCO,AUTO HONDA ODISSEY 2013,1,27500.0,27500.0,Vendedor 2,AUTOS
297,2023-03-03,Cliente 50,LA MOLINA,AUTO HONDA CRV 2014,1,27500.0,27500.0,Vendedor 8,AUTOS
298,2023-03-03,Cliente 44,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,113.4,453.6,Vendedor 10,REPUESTOS
299,2023-03-03,Cliente 41,LA MOLINA,FILTRO DE COMBUSTIBLE,1,130.8,130.8,Vendedor 6,REPUESTOS
300,2023-03-03,Cliente 5,LA MOLINA,AMORTIGUADORES DELANTEROS,1,283.9,283.9,Vendedor 8,REPUESTOS
301,2023-03-03,Cliente 18,LA MOLINA,AMORTIGUADORES POSTERIORES,4,99.5,398.0,Vendedor 10,REPUESTOS
302,2023-03-03,Cliente 23,SURCO,"LLANTAS 18""",1,70.9,70.9,Vendedor 9,REPUESTOS
303,2023-03-03,Cliente 20,SURCO,BATERÍA DE 18 PLACAS,1,68.1,68.1,Vendedor 8,REPUESTOS
304,2023-03-04,Cliente 3,LA MOLINA,AUTO HONDA ACCORD 2014,1,27000.0,27000.0,Vendedor 1,AUTOS
305,2023-03-04,Cliente 19,LA MOLINA,AUTO HONDA ODISSEY 2013,1,27500.0,27500.0,Vendedor 2,AUTOS
306,2023-03-04,Cliente 30,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,113.4,113.4,Vendedor 10,REPUESTOS
307,2023-03-04,Cliente 29,SURCO,FILTRO DE COMBUSTIBLE,1,130.8,130.8,Vendedor 10,REPUESTOS
308,2023-03-04,Cliente 39,LA MOLINA,AMORTIGUADORES DELANTEROS,1,283.9,283.9,Vendedor 8,REPUESTOS
309,2023-03-04,Cliente 4,SURCO,AMORTIGUADORES POSTERIORES,5,99.5,497.5,Vendedor 8,REPUESTOS
310,2023-03-04,Cliente 22,SURCO,"LLANTAS 18""",1,70.9,70.9,Vendedor 2,REPUESTOS
311,2023-03-04,Cliente 3,SURCO,BATERÍA DE 18 PLACAS,1,68.1,68.1,Vendedor 4,REPUESTOS
312,2023-03-05,Cliente 29,SURCO,AUTO HONDA ACCORD 2014,1,27000.0,27000.0,Vendedor 9,AUTOS
313,2023-03-05,Cliente 24,SURCO,AUTO HONDA ODISSEY 2013,1,27500.0,27500.0,Vendedor 6,AUTOS
314,2023-03-05,Cliente 27,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,113.4,340.2,Vendedor 6,REPUESTOS
315,2023-03-05,Cliente 41,LA MOLINA,FILTRO DE COMBUSTIBLE,1,130.8,130.8,Vendedor 6,REPUESTOS
316,2023-03-05,Cliente 7,LA MOLINA,AMORTIGUADORES DELANTEROS,1,283.9,283.9,Vendedor 9,REPUESTOS
317,2023-03-05,Cliente 17,LA MOLINA,AMORTIGUADORES POSTERIORES,4,99.5,398.0,Vendedor 10,REPUESTOS
318,2023-03-05,Cliente 22,SURCO,"LLANTAS 18""",1,70.9,70.9,Vendedor 2,REPUESTOS
319,2023-03-05,Cliente 23,SURCO,BATERÍA DE 18 PLACAS,1,68.1,68.1,Vendedor 5,REPUESTOS
320,2023-03-06,Cliente 9,SURCO,AUTO HONDA ACCORD 2014,1,27000.0,27000.0,Vendedor 10,AUTOS
321,2023-03-06,Cliente 20,LA MOLINA,AUTO HONDA ODISSEY 2013,1,27500.0,27500.0,Vendedor 9,AUTOS
322,2023-03-06,Cliente 9,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,113.4,226.8,Vendedor 9,REPUESTOS
323,2023-03-06,Cliente 42,LA MOLINA,FILTRO DE COMBUSTIBLE,1,130.8,130.8,Vendedor 7,REPUESTOS
324,2023-03-06,Cliente 24,SURCO,AMORTIGUADORES DELANTEROS,2,283.9,567.8,Vendedor 5,REPUESTOS
325,2023-03-06,Cliente 22,SURCO,AMORTIGUADORES POSTERIORES,2,99.5,199.0,Vendedor 8,REPUESTOS
326,2023-03-06,Cliente 15,SURCO,"LLANTAS 18""",1,70.9,70.9,Vendedor 3,REPUESTOS
327,2023-03-06,Cliente 5,SURCO,BATERÍA DE 18 PLACAS,1,68.1,68.1,Vendedor 5,REPUESTOS
328,2023-03-07,Cliente 43,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,113.4,113.4,Vendedor 6,REPUESTOS
329,2023-03-07,Cliente 39,LA MOLINA,FILTRO DE COMBUSTIBLE,1,130.8,130.8,Vendedor 7,REPUESTOS
330,2023-03-07,Cliente 12,SURCO,AMORTIGUADORES DELANTEROS,1,283.9,283.9,Vendedor 10,REPUESTOS
331,2023-03-07,Cliente 3,LA MOLINA,AMORTIGUADORES POSTERIORES,2,99.5,199.0,Vendedor 7,REPUESTOS
332,2023-03-07,Cliente 44,LA MOLINA,"LLANTAS 18""",1,70.9,70.9,Vendedor 4,REPUESTOS
333,2023-03-07,Cliente 40,LA MOLINA,BATERÍA DE 18 PLACAS,1,68.1,68.1,Vendedor 5,REPUESTOS
334,2023-03-08,Cliente 35,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,113.4,453.6,Vendedor 4,REPUESTOS
335,2023-03-08,Cliente 31,LA MOLINA,FILTRO DE COMBUSTIBLE,1,130.8,130.8,Vendedor 4,REPUESTOS
336,2023-03-08,Cliente 30,LA MOLINA,AMORTIGUADORES DELANTEROS,2,283.9,567.8,Vendedor 5,REPUESTOS
337,2023-03-08,Cliente 11,SURCO,AMORTIGUADORES POSTERIORES,3,99.5,298.5,Vendedor 4,REPUESTOS
338,2023-03-08,Cliente 17,SURCO,"LLANTAS 18""",1,70.9,70.9,Vendedor 1,REPUESTOS
339,2023-03-08,Cliente 24,LA MOLINA,BATERÍA DE 18 PLACAS,1,68.1,68.1,Vendedor 9,REPUESTOS
340,2023-03-09,Cliente 19,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,113.4,113.4,Vendedor 2,REPUESTOS
341,2023-03-09,Cliente 18,LA MOLINA,FILTRO DE COMBUSTIBLE,1,130.8,130.8,Vendedor 8,REPUESTOS
342,2023-03-09,Cliente 6,LA MOLINA,AMORTIGUADORES DELANTEROS,1,283.9,283.9,Vendedor 4,REPUESTOS
343,2023-03-09,Cliente 2,LA MOLINA,"LLANTAS 18""",1,70.9,70.9,Vendedor 7,REPUESTOS
344,2023-03-09,Cliente 26,SURCO,BATERÍA DE 18 PLACAS,1,68.1,68.1,Vendedor 9,REPUESTOS
345,2023-03-10,Cliente 25,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,113.4,340.2,Vendedor 2,REPUESTOS
346,2023-03-10,Cliente 15,LA MOLINA,FILTRO DE COMBUSTIBLE,1,130.8,130.8,Vendedor 1,REPUESTOS
347,2023-03-10,Cliente 46,SURCO,AMORTIGUADORES DELANTEROS,2,283.9,567.8,Vendedor 6,REPUESTOS
348,2023-03-10,Cliente 19,SURCO,"LLANTAS 18""",1,70.9,70.9,Vendedor 8,REPUESTOS
349,2023-03-10,Cliente 49,LA MOLINA,BATERÍA DE 18 PLACAS,1,68.1,68.1,Vendedor 8,REPUESTOS
350,2023-03-11,Cliente 6,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,113.4,113.4,Vendedor 1,REPUESTOS
351,2023-03-11,Cliente 14,LA MOLINA,FILTRO DE COMBUSTIBLE,1,130.8,130.8,Vendedor 3,REPUESTOS
352,2023-03-11,Cliente 50,SURCO,AMORTIGUADORES DELANTEROS,2,283.9,567.8,Vendedor 5,REPUESTOS
353,2023-03-11,Cliente 4,SURCO,"LLANTAS 18""",2,70.9,141.8,Vendedor 4,REPUESTOS
354,2023-03-11,Cliente 41,LA MOLINA,BATERÍA DE 18 PLACAS,1,68.1,68.1,Vendedor 10,REPUESTOS
355,2023-03-12,Cliente 5,LA MOLINA,AUTO HONDA ACCORD 2014,1,27000.0,27000.0,Vendedor 2,AUTOS
356,2023-03-12,Cliente 39,LA MOLINA,AUTO HONDA CRV 2014,1,27500.0,27500.0,Vendedor 9,AUTOS
357,2023-03-12,Cliente 41,SURCO,AUTO HONDA PILOT 2013,1,24000.0,24000.0,Vendedor 9,AUTOS
358,2023-03-12,Cliente 46,SURCO,AUTO HONDA FIT 2016,1,20500.0,20500.0,Vendedor 3,AUTOS
359,2023-03-12,Cliente 28,SURCO,AUTO HONDA CITY 2016,1,23000.0,23000.0,Vendedor 1,AUTOS
360,2023-03-12,Cliente 37,LA MOLINA,FILTRO DE COMBUSTIBLE,1,130.8,130.8,Vendedor 7,REPUESTOS
361,2023-03-12,Cliente 34,SURCO,AMORTIGUADORES DELANTEROS,1,283.9,283.9,Vendedor 6,REPUESTOS
362,2023-03-12,Cliente 31,LA MOLINA,"LLANTAS 18""",1,70.9,70.9,Vendedor 1,REPUESTOS
363,2023-03-12,Cliente 24,LA MOLINA,BATERÍA DE 18 PLACAS,1,68.1,68.1,Vendedor 5,REPUESTOS
364,2023-03-13,Cliente 23,SURCO,AUTO HONDA PILOT 2013,1,24000.0,24000.0,Vendedor 2,AUTOS
365,2023-03-13,Cliente 16,SURCO,AUTO HONDA FIT 2016,1,20500.0,20500.0,Vendedor 2,AUTOS
366,2023-03-13,Cliente 9,SURCO,AUTO HONDA CITY 2016,1,23000.0,23000.0,Vendedor 1,AUTOS
367,2023-03-13,Cliente 42,LA MOLINA,FILTRO DE COMBUSTIBLE,1,130.8,130.8,Vendedor 3,REPUESTOS
368,2023-03-13,Cliente 41,LA MOLINA,AMORTIGUADORES DELANTEROS,2,283.9,567.8,Vendedor 3,REPUESTOS
369,2023-03-13,Cliente 46,SURCO,"LLANTAS 18""",1,70.9,70.9,Vendedor 8,REPUESTOS
370,2023-03-14,Cliente 13,SURCO,AUTO HONDA FIT 2016,1,20500.0,20500.0,Vendedor 1,AUTOS
371,2023-03-14,Cliente 3,SURCO,AUTO HONDA CITY 2016,1,23000.0,23000.0,Vendedor 6,AUTOS
372,2023-03-14,Cliente 35,LA MOLINA,FILTRO DE COMBUSTIBLE,1,130.8,130.8,Vendedor 8,REPUESTOS
373,2023-03-14,Cliente 49,SURCO,AMORTIGUADORES DELANTEROS,2,283.9,567.8,Vendedor 4,REPUESTOS
374,2023-03-14,Cliente 42,SURCO,"LLANTAS 18""",1,70.9,70.9,Vendedor 6,REPUESTOS
375,2023-03-15,Cliente 24,SURCO,AUTO HONDA FIT 2016,1,20500.0,20500.0,Vendedor 7,AUTOS
376,2023-03-15,Cliente 25,LA MOLINA,FILTRO DE COMBUSTIBLE,1,130.8,130.8,Vendedor 6,REPUESTOS
377,2023-03-15,Cliente 45,LA MOLINA,AMORTIGUADORES DELANTEROS,1,283.9,283.9,Vendedor 8,REPUESTOS
378,2023-03-15,Cliente 47,LA MOLINA,"LLANTAS 18""",2,70.9,141.8,Vendedor 7,REPUESTOS
379,2023-03-16,Cliente 39,SURCO,AUTO HONDA FIT 2016,1,20500.0,20500.0,Vendedor 3,AUTOS
380,2023-03-16,Cliente 21,LA MOLINA,FILTRO DE COMBUSTIBLE,1,130.8,130.8,Vendedor 2,REPUESTOS
381,2023-03-16,Cliente 43,LA MOLINA,AMORTIGUADORES DELANTEROS,1,283.9,283.9,Vendedor 5,REPUESTOS
382,2023-03-16,Cliente 11,LA MOLINA,"LLANTAS 18""",2,70.9,141.8,Vendedor 8,REPUESTOS
383,2023-03-17,Cliente 47,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,113.4,453.6,Vendedor 6,REPUESTOS
384,2023-03-17,Cliente 18,LA MOLINA,FILTRO DE COMBUSTIBLE,1,130.8,130.8,Vendedor 1,REPUESTOS
385,2023-03-17,Cliente 24,LA MOLINA,AMORTIGUADORES DELANTEROS,1,283.9,283.9,Vendedor 9,REPUESTOS
386,2023-03-17,Cliente 10,SURCO,AMORTIGUADORES POSTERIORES,3,99.5,298.5,Vendedor 10,REPUESTOS
387,2023-03-17,Cliente 9,SURCO,"LLANTAS 18""",2,70.9,141.8,Vendedor 2,REPUESTOS
388,2023-03-17,Cliente 24,LA MOLINA,BATERÍA DE 18 PLACAS,1,68.1,68.1,Vendedor 7,REPUESTOS
389,2023-03-18,Cliente 39,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,113.4,567.0,Vendedor 3,REPUESTOS
390,2023-03-18,Cliente 24,LA MOLINA,FILTRO DE COMBUSTIBLE,1,130.8,130.8,Vendedor 6,REPUESTOS
391,2023-03-18,Cliente 37,SURCO,AMORTIGUADORES DELANTEROS,2,283.9,567.8,Vendedor 3,REPUESTOS
392,2023-03-18,Cliente 26,LA MOLINA,AMORTIGUADORES POSTERIORES,9,99.5,895.5,Vendedor 6,REPUESTOS
393,2023-03-18,Cliente 8,SURCO,"LLANTAS 18""",2,70.9,141.8,Vendedor 1,REPUESTOS
394,2023-03-18,Cliente 34,LA MOLINA,BATERÍA DE 18 PLACAS,1,68.1,68.1,Vendedor 7,REPUESTOS
395,2023-03-19,Cliente 17,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,113.4,113.4,Vendedor 5,REPUESTOS
396,2023-03-19,Cliente 14,LA MOLINA,AMORTIGUADORES DELANTEROS,3,283.9,851.7,Vendedor 10,REPUESTOS
397,2023-03-19,Cliente 13,LA MOLINA,AMORTIGUADORES POSTERIORES,1,99.5,99.5,Vendedor 2,REPUESTOS
398,2023-03-19,Cliente 29,SURCO,"LLANTAS 18""",1,70.9,70.9,Vendedor 3,REPUESTOS
399,2023-03-19,Cliente 44,SURCO,BATERÍA DE 18 PLACAS,2,68.1,136.2,Vendedor 6,REPUESTOS
400,2023-03-20,Cliente 46,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,6,113.4,680.4,Vendedor 2,REPUESTOS
401,2023-03-20,Cliente 20,LA MOLINA,AMORTIGUADORES DELANTEROS,3,283.9,851.7,Vendedor 3,REPUESTOS
402,2023-03-20,Cliente 33,SURCO,AMORTIGUADORES POSTERIORES,3,99.5,298.5,Vendedor 4,REPUESTOS
403,2023-03-20,Cliente 9,SURCO,"LLANTAS 18""",1,70.9,70.9,Vendedor 4,REPUESTOS
404,2023-03-20,Cliente 24,SURCO,BATERÍA DE 18 PLACAS,2,68.1,136.2,Vendedor 9,REPUESTOS
405,2023-03-21,Cliente 30,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,113.4,453.6,Vendedor 9,REPUESTOS
406,2023-03-21,Cliente 5,SURCO,AMORTIGUADORES DELANTEROS,1,283.9,283.9,Vendedor 5,REPUESTOS
407,2023-03-21,Cliente 34,SURCO,AMORTIGUADORES POSTERIORES,4,99.5,398.0,Vendedor 7,REPUESTOS
408,2023-03-21,Cliente 9,SURCO,"LLANTAS 18""",2,70.9,141.8,Vendedor 6,REPUESTOS
409,2023-03-21,Cliente 30,LA MOLINA,BATERÍA DE 18 PLACAS,1,68.1,68.1,Vendedor 9,REPUESTOS
410,2023-03-22,Cliente 50,SURCO,AMORTIGUADORES DELANTEROS,1,283.9,283.9,Vendedor 3,REPUESTOS
411,2023-03-22,Cliente 34,SURCO,"LLANTAS 18""",1,70.9,70.9,Vendedor 3,REPUESTOS
412,2023-03-22,Cliente 11,SURCO,BATERÍA DE 18 PLACAS,1,68.1,68.1,Vendedor 6,REPUESTOS
413,2023-03-23,Cliente 6,LA MOLINA,AMORTIGUADORES DELANTEROS,1,283.9,283.9,Vendedor 5,REPUESTOS
414,2023-03-23,Cliente 41,SURCO,"LLANTAS 18""",1,70.9,70.9,Vendedor 5,REPUESTOS
415,2023-03-23,Cliente 33,LA MOLINA,BATERÍA DE 18 PLACAS,2,68.1,136.2,Vendedor 3,REPUESTOS
